network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	cpdb	0.7	network_modules	1	TRUE	2.0110805080106585e-40	158	93	33	0.3548387096774194	0.2088607594936709	GO:0140053	GO:BP	mitochondrial gene expression	16175	19653		0	0.03333333333333333	158	16017	33	60	125	15957	16175	0.26681147159195256
K1	cpdb	0.7	network_modules	1	TRUE	3.9006676744421127e-22	127	93	21	0.22580645161290322	0.16535433070866143	GO:0032543	GO:BP	mitochondrial translation	16175	7635		0.034482758620689655	0.06666666666666667	127	16048	21	72	106	15976	16175	0.187788897213341
K1	cpdb	0.7	network_modules	1	TRUE	1.0019265767687033e-20	42	93	15	0.16129032258064516	0.35714285714285715	GO:0000959	GO:BP	mitochondrial RNA metabolic process	16175	267		0.06896551724137931	0.1	42	16133	15	78	27	16055	16175	0.23713369650596186
K1	cpdb	0.7	network_modules	1	TRUE	1.2174099419275231e-14	21	93	10	0.10752688172043011	0.47619047619047616	GO:0000963	GO:BP	mitochondrial RNA processing	16175	271		0.10344827586206896	0.13333333333333333	21	16154	10	83	11	16071	16175	0.22434037003630433
K1	cpdb	0.7	network_modules	1	TRUE	7.60331818566917e-14	109	93	15	0.16129032258064516	0.13761467889908258	GO:0097250	GO:BP	mitochondrial respirasome assembly	16175	18559		0.13793103448275862	0.16666666666666666	109	16066	15	78	94	15988	16175	0.1436553842061919
K1	cpdb	0.7	network_modules	1	TRUE	1.052456501863584e-13	566	93	26	0.27956989247311825	0.045936395759717315	GO:0006412	GO:BP	translation	16175	2170		0.1724137931034483	0.2	566	15609	26	67	540	15542	16175	0.10121309238619626
K1	cpdb	0.7	network_modules	1	TRUE	1.2145139904208714e-13	177	67	17	0.2537313432835821	0.096045197740113	REAC:R-HSA-1428517	REAC	Aerobic respiration and respiratory electron transport	10916	127		0	0.07692307692307693	177	10739	17	50	160	10689	10916	0.14778539279876673
K1	cpdb	0.7	network_modules	1	TRUE	1.8005417843753306e-12	364	93	21	0.22580645161290322	0.057692307692307696	GO:0007005	GO:BP	mitochondrion organization	16175	2617		0.20689655172413793	0.23333333333333334	364	15811	21	72	343	15739	16175	0.10423853041059652
K1	cpdb	0.7	network_modules	1	TRUE	1.50063277626762e-11	97	93	13	0.13978494623655913	0.13402061855670103	GO:0033108	GO:BP	mitochondrial respiratory chain complex assembly	16175	8042		0.2413793103448276	0.26666666666666666	97	16078	13	80	84	15998	16175	0.1317744276067803
K1	cpdb	0.7	network_modules	1	TRUE	1.2304653840398414e-10	93	67	12	0.1791044776119403	0.12903225806451613	REAC:R-HSA-5368287	REAC	Mitochondrial translation	10916	1473		0.08333333333333333	0.15384615384615385	93	10823	12	55	81	10768	10916	0.14585834707633988
K1	cpdb	0.7	network_modules	1	TRUE	4.993532401117989e-10	292	67	17	0.2537313432835821	0.05821917808219178	REAC:R-HSA-72766	REAC	Translation	10916	2565		0.16666666666666666	0.23076923076923078	292	10624	17	50	275	10574	10916	0.11055065108926593
