network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
M1	humanbase	0.9	network_modules	1	TRUE	1.1127604742936324e-29	94	18	16	0.8888888888888888	0.1702127659574468	REAC:R-HSA-156842	REAC	Eukaryotic Translation Elongation	10916	870		0	0.02702702702702703	94	10822	16	2	78	10820	10916	0.3871937820685848
M1	humanbase	0.9	network_modules	1	TRUE	4.011106019627228e-27	90	18	15	0.8333333333333334	0.16666666666666666	REAC:R-HSA-156902	REAC	Peptide chain elongation	10916	1723		0.027777777777777776	0.05405405405405406	90	10826	15	3	75	10823	10916	0.3708272791536368
M1	humanbase	0.9	network_modules	1	TRUE	6.279131544850872e-24	292	18	17	0.9444444444444444	0.05821917808219178	REAC:R-HSA-72766	REAC	Translation	10916	2565		0.05555555555555555	0.08108108108108109	292	10624	17	1	275	10623	10916	0.23114747499532465
M1	humanbase	0.9	network_modules	1	TRUE	1.4040830628933728e-23	102	18	14	0.7777777777777778	0.13725490196078433	REAC:R-HSA-72689	REAC	Formation of a pool of free 40S subunits	10916	953		0.08333333333333333	0.10810810810810811	102	10814	14	4	88	10810	10916	0.3245932689075601
M1	humanbase	0.9	network_modules	1	TRUE	5.654079013765076e-23	112	18	14	0.7777777777777778	0.125	REAC:R-HSA-156827	REAC	L13a-mediated translational silencing of Ceruloplasmin expression	10916	1293		0.1111111111111111	0.13513513513513514	112	10804	14	4	98	10800	10916	0.309537611419311
M1	humanbase	0.9	network_modules	1	TRUE	6.451417282096608e-23	113	18	14	0.7777777777777778	0.12389380530973451	REAC:R-HSA-72706	REAC	GTP hydrolysis and joining of the 60S ribosomal subunit	10916	1027		0.1388888888888889	0.16216216216216217	113	10803	14	4	99	10799	10916	0.30814241156055555
M1	humanbase	0.9	network_modules	1	TRUE	1.5709933132127976e-22	120	18	14	0.7777777777777778	0.11666666666666667	REAC:R-HSA-72737	REAC	Cap-dependent Translation Initiation	10916	304		0.16666666666666666	0.21621621621621623	120	10796	14	4	106	10792	10916	0.2988668719355115
M1	humanbase	0.9	network_modules	1	TRUE	1.5709933132127976e-22	120	18	14	0.7777777777777778	0.11666666666666667	REAC:R-HSA-72613	REAC	Eukaryotic Translation Initiation	10916	871		0.16666666666666666	0.21621621621621623	120	10796	14	4	106	10792	10916	0.2988668719355115
M1	humanbase	0.9	network_modules	1	TRUE	8.440035017107953e-22	90	18	13	0.7222222222222222	0.14444444444444443	REAC:R-HSA-192823	REAC	Viral mRNA Translation	10916	2650		0.2222222222222222	0.24324324324324326	90	10826	13	5	77	10821	10916	0.32088957153901676
M1	humanbase	0.9	network_modules	1	TRUE	1.5443395296580433e-21	94	18	13	0.7222222222222222	0.13829787234042554	REAC:R-HSA-2408557	REAC	Selenocysteine synthesis	10916	2188		0.25	0.2972972972972973	94	10822	13	5	81	10817	10916	0.31388475836895935
