network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
R1	string	0.2	network_modules	3	TRUE	2.0716741561701505e-9	57	11	6	0.5454545454545454	0.10526315789473684	REAC:R-HSA-3371497	REAC	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	10916	1111		0	0.125	57	10859	6	5	51	10854	10916	0.23806507147991615
R1	string	0.2	network_modules	3	TRUE	7.344090615103274e-9	182	11	7	0.6363636363636364	0.038461538461538464	GO:0006457	GO:BP	protein folding	16175	2203		0	0.25	182	15993	7	4	175	15989	16175	0.15460487322190364
R1	string	0.2	network_modules	3	TRUE	4.993120464671883e-7	66	11	5	0.45454545454545453	0.07575757575757576	GO:0061077	GO:BP	chaperone-mediated protein folding	16175	15193		0.3333333333333333	0.5	66	16109	5	6	61	16103	16175	0.1843406379575209
R1	string	0.2	network_modules	3	TRUE	4.497391772284896e-6	6	11	3	0.2727272727272727	0.5	REAC:R-HSA-8937144	REAC	Aryl hydrocarbon receptor signalling	10916	168		0.14285714285714285	0.25	6	10910	3	8	3	10902	10916	0.36881743881299955
R1	string	0.2	network_modules	3	TRUE	6.855436926166704e-6	483	11	7	0.6363636363636364	0.014492753623188406	GO:0051604	GO:BP	protein maturation	16175	13821		0.6666666666666666	0.75	483	15692	7	4	476	15688	16175	0.09295789122991412
R1	string	0.2	network_modules	3	TRUE	7.049194194045823e-6	216	11	6	0.5454545454545454	0.027777777777777776	REAC:R-HSA-8939211	REAC	ESR-mediated signaling	10916	830		0.2857142857142857	0.375	216	10700	6	5	210	10695	10916	0.11987787841481727
R1	string	0.2	network_modules	3	TRUE	4.0809568867365e-5	290	11	6	0.5454545454545454	0.020689655172413793	REAC:R-HSA-9006931	REAC	Signaling by Nuclear Receptors	10916	2289		0.42857142857142855	0.5	290	10626	6	5	284	10621	10916	0.10247945060673669
R1	string	0.2	network_modules	3	TRUE	8.149311483080551e-5	14	11	3	0.2727272727272727	0.21428571428571427	REAC:R-HSA-3371568	REAC	Attenuation phase	10916	189		0.5714285714285714	0.625	14	10902	3	8	11	10894	10916	0.24088589845447983
R1	string	0.2	network_modules	3	TRUE	4.5065092532600406e-4	24	11	3	0.2727272727272727	0.125	REAC:R-HSA-3371571	REAC	HSF1-dependent transactivation	10916	1110		0.7142857142857143	0.75	24	10892	3	8	21	10884	10916	0.1834428914126782
R1	string	0.2	network_modules	3	TRUE	0.001118701313711736	136	11	4	0.36363636363636365	0.029411764705882353	KEGG:04915	KEGG	Estrogen signaling pathway	8484	372		0	0.5	136	8348	4	7	132	8341	8484	0.0997252710484334
R1	string	0.2	network_modules	3	TRUE	0.002864034064916548	147	11	4	0.36363636363636365	0.027210884353741496	REAC:R-HSA-9018519	REAC	Estrogen-dependent gene expression	10916	866		0.8571428571428571	0.875	147	10769	4	7	143	10762	10916	0.0964893723728472
R1	string	0.2	network_modules	3	TRUE	0.003102844145764496	150	11	4	0.36363636363636365	0.02666666666666667	REAC:R-HSA-9679191	REAC	Potential therapeutics for SARS	10916	1782		1	1	150	10766	4	7	146	10759	10916	0.09545793523535859
R1	string	0.2	network_modules	3	TRUE	0.006263565023768131	211	11	4	0.36363636363636365	0.018957345971563982	KEGG:05207	KEGG	Chemical carcinogenesis - receptor activation	8484	459		1	1	211	8273	4	7	207	8266	8484	0.07838004356924562
R1	string	0.2	network_modules	3	TRUE	0.007156405668604097	6	11	2	0.18181818181818182	0.3333333333333333	GO:1905323	GO:BP	telomerase holoenzyme complex assembly	16175	24539		1	1	6	16169	2	9	4	16160	16175	0.24580989962527874
R1	string	0.2	network_modules	9	TRUE	0.0042241491632657386	10	6	2	0.3333333333333333	0.2	GO:0035871	GO:BP	protein K11-linked deubiquitination	16175	9300		NA	1	10	16165	2	4	8	16161	16175	0.2578475355270565
R1	string	0.2	network_modules	10	TRUE	5.4116297773096095e-28	19	19	12	0.631578947368421	0.631578947368421	KEGG:00785	KEGG	Lipoic acid metabolism	8484	124		0	0.07692307692307693	19	8465	12	7	7	8458	8484	0.6307520129325085
R1	string	0.2	network_modules	10	TRUE	2.1779835265472218e-24	31	21	12	0.5714285714285714	0.3870967741935484	REAC:R-HSA-389661	REAC	Glyoxylate metabolism and glycine degradation	10916	1081		0	0.09090909090909091	31	10885	12	9	19	10876	10916	0.4690970700661501
R1	string	0.2	network_modules	10	TRUE	3.7701630958436355e-24	33	19	12	0.631578947368421	0.36363636363636365	KEGG:01210	KEGG	2-Oxocarboxylic acid metabolism	8484	185		0.08333333333333333	0.15384615384615385	33	8451	12	7	21	8444	8484	0.47774666587210624
R1	string	0.2	network_modules	10	TRUE	2.0805346194609124e-22	10	26	9	0.34615384615384615	0.9	GO:0006086	GO:BP	acetyl-CoA biosynthetic process from pyruvate	16175	1951		0	0.02564102564102564	10	16165	9	17	1	16148	16175	0.5577802087724101
R1	string	0.2	network_modules	10	TRUE	1.7482131830224928e-19	16	21	9	0.42857142857142855	0.5625	REAC:R-HSA-204174	REAC	Regulation of pyruvate dehydrogenase (PDH) complex	10916	2047		0.1	0.2727272727272727	16	10900	9	12	7	10888	10916	0.4901417242359173
R1	string	0.2	network_modules	10	TRUE	1.7482131830224928e-19	16	21	9	0.42857142857142855	0.5625	REAC:R-HSA-9861718	REAC	Regulation of pyruvate metabolism	10916	2048		0.1	0.2727272727272727	16	10900	9	12	7	10888	10916	0.4901417242359173
R1	string	0.2	network_modules	10	TRUE	5.024360560678827e-19	17	26	9	0.34615384615384615	0.5294117647058824	GO:0006085	GO:BP	acetyl-CoA biosynthetic process	16175	1950		0.02631578947368421	0.05128205128205128	17	16158	9	17	8	16141	16175	0.42735463509319616
R1	string	0.2	network_modules	10	TRUE	1.4127092666683514e-16	28	26	9	0.34615384615384615	0.32142857142857145	GO:0006084	GO:BP	acetyl-CoA metabolic process	16175	1949		0.05263157894736842	0.07692307692307693	28	16147	9	17	19	16130	16175	0.33244903386266667
R1	string	0.2	network_modules	10	TRUE	2.156215024623468e-16	30	21	9	0.42857142857142855	0.3	REAC:R-HSA-70268	REAC	Pyruvate metabolism	10916	1832		0.3	0.36363636363636365	30	10886	9	12	21	10874	10916	0.3571034554019279
R1	string	0.2	network_modules	10	TRUE	6.49672145561882e-16	88	26	11	0.4230769230769231	0.125	GO:0035383	GO:BP	thioester metabolic process	16175	9012		0.07894736842105263	0.1282051282051282	88	16087	11	15	77	16072	16175	0.22781255361743233
R1	string	0.2	network_modules	10	TRUE	6.49672145561882e-16	88	26	11	0.4230769230769231	0.125	GO:0006637	GO:BP	acyl-CoA metabolic process	16175	2348		0.07894736842105263	0.1282051282051282	88	16087	11	15	77	16072	16175	0.22781255361743233
R1	string	0.2	network_modules	10	TRUE	8.389839716933597e-15	43	21	9	0.42857142857142855	0.20930232558139536	REAC:R-HSA-5362517	REAC	Signaling by Retinoic Acid	10916	2303		0.4	0.45454545454545453	43	10873	9	12	34	10861	10916	0.29762103116197147
R1	string	0.2	network_modules	10	TRUE	8.999846939783698e-15	42	26	9	0.34615384615384615	0.21428571428571427	GO:0035384	GO:BP	thioester biosynthetic process	16175	9013		0.13157894736842105	0.1794871794871795	42	16133	9	17	33	16116	16175	0.27087881897989385
R1	string	0.2	network_modules	10	TRUE	8.999846939783698e-15	42	26	9	0.34615384615384615	0.21428571428571427	GO:0071616	GO:BP	acyl-CoA biosynthetic process	16175	16800		0.13157894736842105	0.1794871794871795	42	16133	9	17	33	16116	16175	0.27087881897989385
R1	string	0.2	network_modules	10	TRUE	1.8601732361162337e-14	177	21	12	0.5714285714285714	0.06779661016949153	REAC:R-HSA-1428517	REAC	Aerobic respiration and respiratory electron transport	10916	127		0.5	0.5454545454545454	177	10739	12	9	165	10730	10916	0.19299732370312994
R1	string	0.2	network_modules	10	TRUE	4.0122354630804087e-14	30	19	8	0.42105263157894735	0.26666666666666666	KEGG:00020	KEGG	Citrate cycle (TCA cycle)	8484	3		0.16666666666666666	0.23076923076923078	30	8454	8	11	22	8443	8484	0.33323141667705203
R1	string	0.2	network_modules	10	TRUE	4.347416182975259e-14	742	26	17	0.6538461538461539	0.022911051212938006	GO:0019752	GO:BP	carboxylic acid metabolic process	16175	6036		0.18421052631578946	0.20512820512820512	742	15433	17	9	725	15424	16175	0.11660447861206245
R1	string	0.2	network_modules	10	TRUE	6.154025045534498e-14	370	21	14	0.6666666666666666	0.03783783783783784	REAC:R-HSA-71291	REAC	Metabolism of amino acids and derivatives	10916	1421		0.6	0.6363636363636364	370	10546	14	7	356	10539	10916	0.15351884672129987
