network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	string	0.5	network_modules	1	TRUE	5.333395678503975e-68	50	58	35	0.603448275862069	0.7	KEGG:00565	KEGG	Ether lipid metabolism	8484	89		0	0.043478260869565216	50	8434	35	23	15	8411	8484	0.647708936942879
K1	string	0.5	network_modules	1	TRUE	1.908305923502716e-55	61	58	32	0.5517241379310345	0.5245901639344263	KEGG:00590	KEGG	Arachidonic acid metabolism	8484	92		0.045454545454545456	0.08695652173913043	61	8423	32	26	29	8397	8484	0.5347252834399289
K1	string	0.5	network_modules	1	TRUE	1.4803676322129846e-53	99	58	35	0.603448275862069	0.35353535353535354	KEGG:00564	KEGG	Glycerophospholipid metabolism	8484	88		0.09090909090909091	0.13043478260869565	99	8385	35	23	64	8362	8484	0.45718769484341826
K1	string	0.5	network_modules	1	TRUE	1.105177050225103e-52	27	54	24	0.4444444444444444	0.8888888888888888	REAC:R-HSA-1482788	REAC	Acyl chain remodelling of PC	10916	112		0	0.034482758620689655	27	10889	24	30	3	10859	10916	0.6273695145761877
K1	string	0.5	network_modules	1	TRUE	1.5040727240117197e-49	210	54	37	0.6851851851851852	0.1761904761904762	REAC:R-HSA-1483257	REAC	Phospholipid metabolism	10916	1748		0.03571428571428571	0.06896551724137931	210	10706	37	17	173	10689	10916	0.3418394242520997
K1	string	0.5	network_modules	1	TRUE	5.563925791343227e-47	128	54	32	0.5925925925925926	0.25	REAC:R-HSA-1483206	REAC	Glycerophospholipid biosynthesis	10916	1060		0.07142857142857142	0.10344827586206896	128	10788	32	22	96	10766	10916	0.3804578270556032
K1	string	0.5	network_modules	1	TRUE	4.7088824422450765e-45	328	55	36	0.6545454545454545	0.10975609756097561	GO:0006644	GO:BP	phospholipid metabolic process	16175	2355		0	0.010752688172043012	328	15847	36	19	292	15828	16175	0.262848165463245
K1	string	0.5	network_modules	1	TRUE	1.6312756052111888e-44	30	58	23	0.39655172413793105	0.7666666666666667	KEGG:00591	KEGG	Linoleic acid metabolism	8484	93		0.13636363636363635	0.17391304347826086	30	8454	23	35	7	8419	8484	0.5493157249239345
K1	string	0.5	network_modules	1	TRUE	2.848384808573836e-44	26	58	22	0.3793103448275862	0.8461538461538461	KEGG:00592	KEGG	alpha-Linolenic acid metabolism	8484	94		0.18181818181818182	0.21739130434782608	26	8458	22	36	4	8422	8484	0.564748415136154
K1	string	0.5	network_modules	1	TRUE	3.63276986447511e-42	269	55	33	0.6	0.12267657992565056	GO:0006650	GO:BP	glycerophospholipid metabolic process	16175	2360		0.010869565217391304	0.021505376344086023	269	15906	33	22	236	15884	16175	0.2664588377051082
