network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
M1	string	0	network_modules	1	TRUE	3.745786974243809e-4	280	10	5	0.5	0.017857142857142856	GO:0007249	GO:BP	canonical NF-kappaB signal transduction	16175	2783		0	0.3333333333333333	280	15895	5	5	275	15890	16175	0.09204810596374995
M1	string	0	network_modules	1	TRUE	0.00054087995377768885	71	6	3	0.5	0.04225352112676056	KEGG:04622	KEGG	RIG-I-like receptor signaling pathway	8484	327		0	0.5	71	8413	3	3	68	8410	8484	0.1435702610680907
M1	string	0	network_modules	1	TRUE	0.001472095469144003	721	10	6	0.6	0.008321775312066574	GO:0045087	GO:BP	innate immune response	16175	11270		0.5	0.6666666666666666	721	15454	6	4	715	15450	16175	0.06694124764907011
M1	string	0	network_modules	1	TRUE	0.0016593690958023714	103	6	3	0.5	0.02912621359223301	KEGG:04137	KEGG	Mitophagy - animal	8484	274		1	1	103	8381	3	3	100	8378	8484	0.11851076806864051
M1	string	0	network_modules	1	TRUE	0.003494432739924985	50	10	3	0.3	0.06	GO:0043124	GO:BP	negative regulation of canonical NF-kappaB signal transduction	16175	10543		1	1	50	16125	3	7	47	16118	16175	0.13302848809606627
M1	string	0	network_modules	2	TRUE	3.1308581999070934e-140	162	84	80	0.9523809523809523	0.49382716049382713	KEGG:04630	KEGG	JAK-STAT signaling pathway	8484	332		0	0.030303030303030304	162	8322	80	4	82	8318	8484	0.6819368111420105
M1	string	0	network_modules	2	TRUE	8.813888855284516e-90	291	84	70	0.8333333333333334	0.24054982817869416	KEGG:04060	KEGG	Cytokine-cytokine receptor interaction	8484	253		0.03125	0.06060606060606061	291	8193	70	14	221	8179	8484	0.4390335021089798
M1	string	0	network_modules	2	TRUE	8.78103891086046e-87	142	88	53	0.6022727272727273	0.3732394366197183	GO:0007259	GO:BP	cell surface receptor signaling pathway via JAK-STAT	16175	2789		0	0.004149377593360996	142	16033	53	35	89	15998	16175	0.47055747193155306
M1	string	0	network_modules	2	TRUE	2.0348509721416287e-85	149	88	53	0.6022727272727273	0.35570469798657717	GO:0097696	GO:BP	cell surface receptor signaling pathway via STAT	16175	18727		0.004166666666666667	0.008298755186721992	149	16026	53	35	96	15991	16175	0.4591364188836255
M1	string	0	network_modules	2	TRUE	4.6898924962909245e-80	419	88	64	0.7272727272727273	0.15274463007159905	GO:0019221	GO:BP	cytokine-mediated signaling pathway	16175	5598		0.008333333333333333	0.012448132780082987	419	15756	64	24	355	15732	16175	0.3265610526979406
