network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	cpdb	0.9	network_modules	1	TRUE	0.0071083077307540835	23	7	2	0.2857142857142857	0.08695652173913043	KEGG:00515	KEGG	Mannose type O-glycan biosynthesis	8484	68		NA	1	23	8461	2	5	21	8456	8484	0.1564030878182907
K1	cpdb	0.9	network_modules	2	TRUE	2.2788231600950095e-54	215	65	42	0.6461538461538462	0.19534883720930232	REAC:R-HSA-6805567	REAC	Keratinization	10916	1288		0	0.16666666666666666	215	10701	42	23	173	10678	10916	0.3489360673818559
K1	cpdb	0.9	network_modules	2	TRUE	7.238457911627569e-5	4	38	3	0.07894736842105263	0.75	GO:1990410	GO:BP	adrenomedullin receptor signaling pathway	16175	25158		0	0.5	4	16171	3	35	1	16136	16175	0.24288538905699725
K1	cpdb	0.9	network_modules	2	TRUE	2.2975864828525517e-4	12	65	4	0.06153846153846154	0.3333333333333333	REAC:R-HSA-622323	REAC	Presynaptic nicotinic acetylcholine receptors	10916	1792		0.2	0.3333333333333333	12	10904	4	61	8	10843	10916	0.14116277358284166
K1	cpdb	0.9	network_modules	2	TRUE	4.6048054894222304e-4	14	65	4	0.06153846153846154	0.2857142857142857	REAC:R-HSA-622327	REAC	Postsynaptic nicotinic acetylcholine receptors	10916	1779		0.4	0.6666666666666666	14	10902	4	61	10	10841	10916	0.13030710196217885
K1	cpdb	0.9	network_modules	2	TRUE	4.6048054894222304e-4	14	65	4	0.06153846153846154	0.2857142857142857	REAC:R-HSA-181431	REAC	Acetylcholine binding and downstream events	10916	54		0.4	0.6666666666666666	14	10902	4	61	10	10841	10916	0.13030710196217885
K1	cpdb	0.9	network_modules	2	TRUE	0.0010068214734378776	8	38	3	0.07894736842105263	0.375	GO:0097646	GO:BP	calcitonin family receptor signaling pathway	16175	18719		1	1	8	16167	3	35	5	16132	16175	0.17122741569813588
K1	cpdb	0.9	network_modules	2	TRUE	0.0029136557266517425	7	65	3	0.046153846153846156	0.42857142857142855	REAC:R-HSA-629587	REAC	Highly sodium permeable postsynaptic acetylcholine nicotinic receptors	10916	1126		0.8	0.8333333333333334	7	10909	3	62	4	10847	10916	0.13914747874777733
K1	cpdb	0.9	network_modules	2	TRUE	0.008921229780427909	365	20	6	0.3	0.01643835616438356	KEGG:04080	KEGG	Neuroactive ligand-receptor interaction	8484	263		NA	1	365	8119	6	14	359	8105	8484	0.06156385446682681
K1	cpdb	0.9	network_modules	2	TRUE	0.009862657615684575	10	65	3	0.046153846153846156	0.3	REAC:R-HSA-419812	REAC	Calcitonin-like ligand receptors	10916	300		1	1	10	10906	3	62	7	10844	10916	0.11573205532579951
K1	cpdb	0.9	network_modules	3	TRUE	1.8416062025729393e-18	21	7	7	1	0.3333333333333333	GO:0052695	GO:BP	cellular glucuronidation	16175	14152		0	0.024390243902439025	21	16154	7	0	14	16154	16175	0.5771002489555422
K1	cpdb	0.9	network_modules	3	TRUE	3.882719743757972e-18	23	7	7	1	0.30434782608695654	GO:0006063	GO:BP	uronic acid metabolic process	16175	1930		0.025	0.07317073170731707	23	16152	7	0	16	16152	16175	0.5514042443682814
K1	cpdb	0.9	network_modules	3	TRUE	3.882719743757972e-18	23	7	7	1	0.30434782608695654	GO:0019585	GO:BP	glucuronate metabolic process	16175	5912		0.025	0.07317073170731707	23	16152	7	0	16	16152	16175	0.5514042443682814
K1	cpdb	0.9	network_modules	3	TRUE	3.129293750588103e-17	25	7	7	1	0.28	REAC:R-HSA-156588	REAC	Glucuronidation	10916	1054		0	0.14285714285714285	25	10891	7	0	18	10891	10916	0.528713529380484
K1	cpdb	0.9	network_modules	3	TRUE	1.5782255436281903e-16	30	7	7	1	0.23333333333333334	KEGG:00053	KEGG	Ascorbate and aldarate metabolism	8484	8		0	0.08333333333333333	30	8454	7	0	23	8454	8484	0.4823901405803703
