network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
R1	humanbase	0.3	network_modules	1	TRUE	0.0018871933126281648	135	5	3	0.6	0.022222222222222223	KEGG:04210	KEGG	Apoptosis	8484	287		NA	1	135	8349	3	2	132	8347	8484	0.11334628391768235
R1	humanbase	0.3	network_modules	10	TRUE	0.004156834737373672	9	8	2	0.25	0.2222222222222222	REAC:R-HSA-5687613	REAC	Diseases associated with surfactant metabolism	10916	752		NA	1	9	10907	2	6	7	10901	10916	0.23510800786592262
R1	humanbase	0.3	network_modules	17	TRUE	0.0012732994063267206	10	4	2	0.5	0.2	GO:1903265	GO:BP	positive regulation of tumor necrosis factor-mediated signaling pathway	16175	22864		0	0.5	10	16165	2	2	8	16163	16175	0.3159735061817264
R1	humanbase	0.3	network_modules	17	TRUE	0.004834947288830185	19	4	2	0.5	0.10526315789473684	GO:0016540	GO:BP	protein autoprocessing	16175	5239		1	1	19	16156	2	2	17	16154	16175	0.22903963225820298
R1	humanbase	0.3	network_modules	17	TRUE	0.005873845223360233	27	4	2	0.5	0.07407407407407407	REAC:R-HSA-5620971	REAC	Pyroptosis	10916	1831		NA	1	27	10889	2	2	25	10887	10916	0.19177047272795533
R1	humanbase	0.3	network_modules	20	TRUE	4.858704438138974e-4	86	5	3	0.6	0.03488372093023256	KEGG:04610	KEGG	Complement and coagulation cascades	8484	320		NA	1	86	8398	3	2	83	8396	8484	0.14299720180076084
R1	humanbase	0.3	network_modules	20	TRUE	0.009848222871778667	15	6	2	0.3333333333333333	0.13333333333333333	GO:0072378	GO:BP	blood coagulation, fibrin clot formation	16175	17375		NA	1	15	16160	2	4	13	16156	16175	0.21036856747833263
R1	humanbase	0.3	network_modules	35	TRUE	1.2252341256072262e-4	4	6	2	0.3333333333333333	0.5	KEGG:03267	KEGG	Virion - Adenovirus	8484	233		NA	1	4	8480	2	4	2	8476	8484	0.40791125614625023
R1	humanbase	0.3	network_modules	35	TRUE	8.901208756286928e-4	45	8	3	0.375	0.06666666666666667	REAC:R-HSA-6783783	REAC	Interleukin-10 signaling	10916	1234		0	0.5	45	10871	3	5	42	10866	10916	0.15675650345184308
R1	humanbase	0.3	network_modules	35	TRUE	0.006346064693349163	11	8	2	0.25	0.18181818181818182	REAC:R-HSA-389359	REAC	CD28 dependent Vav1 pathway	10916	268		1	1	11	10905	2	6	9	10899	10916	0.21252631092836188
R1	humanbase	0.3	network_modules	44	TRUE	6.563454842092347e-4	181	3	3	1	0.016574585635359115	GO:0050920	GO:BP	regulation of chemotaxis	16175	13362		0	0.14285714285714285	181	15994	3	0	178	15994	16175	0.12803184957196806
R1	humanbase	0.3	network_modules	44	TRUE	8.869040803321169e-4	200	3	3	1	0.015	GO:0030595	GO:BP	leukocyte chemotaxis	16175	6861		0.16666666666666666	0.2857142857142857	200	15975	3	0	197	15975	16175	0.12172623700202136
R1	humanbase	0.3	network_modules	44	TRUE	0.0022647967469236942	273	3	3	1	0.01098901098901099	GO:0060326	GO:BP	cell chemotaxis	16175	14538		0.3333333333333333	0.42857142857142855	273	15902	3	0	270	15902	16175	0.10394971718050891
R1	humanbase	0.3	network_modules	44	TRUE	0.003130772754119175	304	3	3	1	0.009868421052631578	GO:0050900	GO:BP	leukocyte migration	16175	13342		0.5	0.5714285714285714	304	15871	3	0	301	15871	16175	0.09841110653570426
R1	humanbase	0.3	network_modules	44	TRUE	0.005887624343997033	375	3	3	1	0.008	GO:0042330	GO:BP	taxis	16175	10096		0.6666666666666666	0.8571428571428571	375	15800	3	0	372	15800	16175	0.08840802132151056
R1	humanbase	0.3	network_modules	44	TRUE	0.005887624343997033	375	3	3	1	0.008	GO:0006935	GO:BP	chemotaxis	16175	2574		0.6666666666666666	0.8571428571428571	375	15800	3	0	372	15800	16175	0.08840802132151056
R1	humanbase	0.3	network_modules	44	TRUE	0.0061187096533699865	34	3	2	0.6666666666666666	0.058823529411764705	GO:0032735	GO:BP	positive regulation of interleukin-12 production	16175	7780		1	1	34	16141	2	1	32	16140	16175	0.19763124847567545
R1	humanbase	0.3	network_modules	64	TRUE	0.00803407866262905	43	4	2	0.5	0.046511627906976744	KEGG:00071	KEGG	Fatty acid degradation	8484	11		NA	1	43	8441	2	2	41	8439	8484	0.15137242424329195
R1	humanbase	0.3	network_modules	65	TRUE	0.0062777842567969975	6	13	2	0.15384615384615385	0.3333333333333333	REAC:R-HSA-9026519	REAC	Activated NTRK2 signals through RAS	10916	64		NA	1	6	10910	2	11	4	10899	10916	0.22584289982209305
R1	humanbase	0.3	network_modules	69	TRUE	0.0019281041285444988	656	7	5	0.7142857142857143	0.007621951219512195	GO:1903047	GO:BP	mitotic cell cycle process	16175	22727		0	0.3333333333333333	656	15519	5	2	651	15517	16175	0.07106680774913421
R1	humanbase	0.3	network_modules	69	TRUE	0.0048872407847702515	792	7	5	0.7142857142857143	0.006313131313131313	GO:0000278	GO:BP	mitotic cell cycle	16175	76		0.5	0.6666666666666666	792	15383	5	2	787	15381	16175	0.064152480235858
R1	humanbase	0.3	network_modules	69	TRUE	0.008117302126777595	370	7	4	0.5714285714285714	0.010810810810810811	GO:0044772	GO:BP	mitotic cell cycle phase transition	16175	11148		1	1	370	15805	4	3	366	15802	16175	0.07634599277291072
R1	humanbase	0.3	network_modules	86	TRUE	0.0033371900776948296	214	4	3	0.75	0.014018691588785047	KEGG:05417	KEGG	Lipid and atherosclerosis	8484	494		NA	1	214	8270	3	1	211	8269	8484	0.10038687178383739
R1	humanbase	0.3	network_modules	91	TRUE	3.91242890906521e-4	32	8	3	0.375	0.09375	GO:0071320	GO:BP	cellular response to cAMP	16175	16576		0	0.25	32	16143	3	5	29	16138	16175	0.18674177234759662
R1	humanbase	0.3	network_modules	91	TRUE	7.19710227997274e-4	39	8	3	0.375	0.07692307692307693	GO:0051591	GO:BP	response to cAMP	16175	13808		0.3333333333333333	0.5	39	16136	3	5	36	16131	16175	0.16899513291295684
R1	humanbase	0.3	network_modules	91	TRUE	0.00374813323586757	67	8	3	0.375	0.04477611940298507	GO:0046683	GO:BP	response to organophosphorus	16175	12314		0.6666666666666666	0.75	67	16108	3	5	64	16103	16175	0.1284469438980851
R1	humanbase	0.3	network_modules	91	TRUE	0.005273405689338505	75	8	3	0.375	0.04	GO:0014074	GO:BP	response to purine-containing compound	16175	4639		1	1	75	16100	3	5	72	16095	16175	0.12127152508075176
R1	humanbase	0.3	network_modules	100	TRUE	0.007256132786167813	141	2	2	1	0.014184397163120567	KEGG:05017	KEGG	Spinocerebellar ataxia	8484	415		NA	1	141	8343	2	0	139	8343	8484	0.11811836565940903
R1	humanbase	0.3	network_modules	106	TRUE	0.002629226587076545	8	6	2	0.3333333333333333	0.25	GO:0032060	GO:BP	bleb assembly	16175	7334		NA	1	8	16167	2	4	6	16163	16175	0.28837160488364655
