network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	cpdb	0.2	network_modules	5	TRUE	1.5991614316799314e-12	21	5	5	1	0.23809523809523808	GO:0052695	GO:BP	cellular glucuronidation	16175	14152		0	0.038461538461538464	21	16154	5	0	16	16154	16175	0.4877085666900996
K1	cpdb	0.2	network_modules	5	TRUE	2.64436498179753e-12	23	5	5	1	0.21739130434782608	GO:0019585	GO:BP	glucuronate metabolic process	16175	5912		0.04	0.11538461538461539	23	16152	5	0	18	16152	16175	0.46599282217327354
K1	cpdb	0.2	network_modules	5	TRUE	2.64436498179753e-12	23	5	5	1	0.21739130434782608	GO:0006063	GO:BP	uronic acid metabolic process	16175	1930		0.04	0.11538461538461539	23	16152	5	0	18	16152	16175	0.46599282217327354
K1	cpdb	0.2	network_modules	5	TRUE	8.041394563582528e-12	25	5	5	1	0.2	REAC:R-HSA-156588	REAC	Glucuronidation	10916	1054		0	0.2	25	10891	5	0	20	10891	10916	0.44680353343362533
K1	cpdb	0.2	network_modules	5	TRUE	1.909382413857448e-11	30	5	5	1	0.16666666666666666	KEGG:00053	KEGG	Ascorbate and aldarate metabolism	8484	8		0	0.08333333333333333	30	8454	5	0	25	8454	8484	0.4076459941126597
K1	cpdb	0.2	network_modules	5	TRUE	5.051169038250663e-11	36	5	5	1	0.1388888888888889	KEGG:00040	KEGG	Pentose and glucuronate interconversions	8484	5		0.09090909090909091	0.16666666666666666	36	8448	5	0	31	8448	8484	0.371996099979514
K1	cpdb	0.2	network_modules	5	TRUE	1.2897475845328336e-10	43	5	5	1	0.11627906976744186	KEGG:00860	KEGG	Porphyrin metabolism	8484	128		0.18181818181818182	0.25	43	8441	5	0	38	8441	8484	0.3402321948978065
K1	cpdb	0.2	network_modules	5	TRUE	1.4569227035790362e-10	43	5	5	1	0.11627906976744186	REAC:R-HSA-9749641	REAC	Aspirin ADME	10916	171		0.25	0.4	43	10873	5	0	38	10873	10916	0.3404028523340143
K1	cpdb	0.2	network_modules	5	TRUE	8.670243652082329e-10	62	5	5	1	0.08064516129032258	KEGG:00140	KEGG	Steroid hormone biosynthesis	8484	17		0.2727272727272727	0.3333333333333333	62	8422	5	0	57	8422	8484	0.28302477794472986
K1	cpdb	0.2	network_modules	5	TRUE	1.2939906565636234e-9	67	5	5	1	0.07462686567164178	KEGG:05204	KEGG	Chemical carcinogenesis - DNA adducts	8484	456		0.36363636363636365	0.4166666666666667	67	8417	5	0	62	8417	8484	0.2721785817622604
