network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
R1	humanbase	0.5	network_modules	4	TRUE	0.00516199753145213	11	6	2	0.3333333333333333	0.18181818181818182	GO:0030810	GO:BP	positive regulation of nucleotide biosynthetic process	16175	6913		0	1	11	16164	2	4	9	16160	16175	0.24580989962527874
R1	humanbase	0.5	network_modules	4	TRUE	0.00516199753145213	11	6	2	0.3333333333333333	0.18181818181818182	GO:1900373	GO:BP	positive regulation of purine nucleotide biosynthetic process	16175	20624		0	1	11	16164	2	4	9	16160	16175	0.24580989962527874
R1	humanbase	0.5	network_modules	6	TRUE	0.0018256130950379166	175	4	3	0.75	0.017142857142857144	KEGG:05152	KEGG	Tuberculosis	8484	440		0	0.5	175	8309	3	1	172	8308	8484	0.1114522834350581
R1	humanbase	0.5	network_modules	6	TRUE	0.00313076366632382	27	4	2	0.5	0.07407407407407407	KEGG:05310	KEGG	Asthma	8484	481		1	1	27	8457	2	2	25	8455	8484	0.19157533829020013
R1	humanbase	0.5	network_modules	6	TRUE	0.005033684027061729	14	5	2	0.4	0.14285714285714285	GO:0002283	GO:BP	neutrophil activation involved in immune response	16175	815		NA	1	14	16161	2	3	12	16158	16175	0.2386686524028136
R1	humanbase	0.5	network_modules	20	TRUE	0.00293243977894383	31	14	3	0.21428571428571427	0.0967741935483871	GO:0098815	GO:BP	modulation of excitatory postsynaptic potential	16175	18902		0	0.5	31	16144	3	11	28	16133	16175	0.14291547382459283
R1	humanbase	0.5	network_modules	20	TRUE	0.008582941931915012	44	14	3	0.21428571428571427	0.06818181818181818	GO:0060079	GO:BP	excitatory postsynaptic potential	16175	14338		1	1	44	16131	3	11	41	16120	16175	0.11955341584191301
R1	humanbase	0.5	network_modules	44	TRUE	2.643908111323559e-5	20	6	3	0.5	0.15	GO:1904030	GO:BP	negative regulation of cyclin-dependent protein kinase activity	16175	23471		0	0.07692307692307693	20	16155	3	3	17	16152	16175	0.27340379576328244
R1	humanbase	0.5	network_modules	44	TRUE	9.399390566700814e-5	2	6	2	0.3333333333333333	1	GO:1905179	GO:BP	negative regulation of cardiac muscle tissue regeneration	16175	24423		0.08333333333333333	0.23076923076923078	2	16173	2	4	0	16169	16175	0.5772788679688248
R1	humanbase	0.5	network_modules	44	TRUE	9.399390566700814e-5	2	6	2	0.3333333333333333	1	GO:1905178	GO:BP	regulation of cardiac muscle tissue regeneration	16175	24422		0.08333333333333333	0.23076923076923078	2	16173	2	4	0	16169	16175	0.5772788679688248
R1	humanbase	0.5	network_modules	44	TRUE	2.0891105901383727e-4	187	6	4	0.6666666666666666	0.0213903743315508	GO:0000082	GO:BP	G1/S transition of mitotic cell cycle	16175	31		0.25	0.3076923076923077	187	15988	4	2	183	15986	16175	0.11805157434430025
R1	humanbase	0.5	network_modules	44	TRUE	2.966746636265275e-4	46	6	3	0.5	0.06521739130434782	REAC:R-HSA-69231	REAC	Cyclin D associated events in G1	10916	420		0	0.16666666666666666	46	10870	3	3	43	10867	10916	0.17948466547512307
R1	humanbase	0.5	network_modules	44	TRUE	2.966746636265275e-4	46	6	3	0.5	0.06521739130434782	REAC:R-HSA-69236	REAC	G1 Phase	10916	1000		0	0.16666666666666666	46	10870	3	3	43	10867	10916	0.17948466547512307
R1	humanbase	0.5	network_modules	44	TRUE	3.343516906772941e-4	76	5	3	0.6	0.039473684210526314	KEGG:05220	KEGG	Chronic myeloid leukemia	8484	471		0	0.2	76	8408	3	2	73	8406	8484	0.15232756915838658
R1	humanbase	0.5	network_modules	44	TRUE	3.58804507505122e-4	214	6	4	0.6666666666666666	0.018691588785046728	GO:0044843	GO:BP	cell cycle G1/S phase transition	16175	11189		0.3333333333333333	0.38461538461538464	214	15961	4	2	210	15959	16175	0.11016527020718667
R1	humanbase	0.5	network_modules	44	TRUE	6.560876450411084e-4	95	5	3	0.6	0.031578947368421054	KEGG:01522	KEGG	Endocrine resistance	8484	196		0.25	0.4	95	8389	3	2	92	8387	8484	0.13588329023650791
R1	humanbase	0.5	network_modules	44	TRUE	7.118387294754222e-4	58	6	3	0.5	0.05172413793103448	GO:0000079	GO:BP	regulation of cyclin-dependent protein serine/threonine kinase activity	16175	29		0.4166666666666667	0.46153846153846156	58	16117	3	3	55	16114	16175	0.1599802780890856
R1	humanbase	0.5	network_modules	44	TRUE	8.720095731448405e-4	62	6	3	0.5	0.04838709677419355	GO:1904029	GO:BP	regulation of cyclin-dependent protein kinase activity	16175	23470		0.5	0.5384615384615384	62	16113	3	3	59	16110	16175	0.15467570189402804
R1	humanbase	0.5	network_modules	44	TRUE	8.906315603038025e-4	66	6	3	0.5	0.045454545454545456	REAC:R-HSA-69563	REAC	p53-Dependent G1 DNA Damage Response	10916	2717		0.18181818181818182	0.3333333333333333	66	10850	3	3	63	10847	10916	0.14942604322427808
R1	humanbase	0.5	network_modules	44	TRUE	8.906315603038025e-4	66	6	3	0.5	0.045454545454545456	REAC:R-HSA-69580	REAC	p53-Dependent G1/S DNA damage checkpoint	10916	2718		0.18181818181818182	0.3333333333333333	66	10850	3	3	63	10847	10916	0.14942604322427808
R1	humanbase	0.5	network_modules	44	TRUE	9.394741790157856e-4	5	6	2	0.3333333333333333	0.4	GO:0061026	GO:BP	cardiac muscle tissue regeneration	16175	15143		0.5833333333333334	0.6153846153846154	5	16170	2	4	3	16166	16175	0.36493383771979027
