network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
R1	string	0.9	network_modules	1	TRUE	8.967024529053228e-5	57	4	3	0.75	0.05263157894736842	REAC:R-HSA-3371497	REAC	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	10916	1111		0	0.3333333333333333	57	10859	3	1	54	10858	10916	0.19784998341723428
R1	string	0.9	network_modules	1	TRUE	8.556006915611978e-4	136	4	3	0.75	0.022058823529411766	KEGG:04915	KEGG	Estrogen signaling pathway	8484	372		NA	1	136	8348	3	1	133	8347	8484	0.12692590272192789
R1	string	0.9	network_modules	1	TRUE	0.004620445367777783	24	4	2	0.5	0.08333333333333333	REAC:R-HSA-4090294	REAC	SUMOylation of intracellular receptors	10916	2175		0.5	0.6666666666666666	24	10892	2	2	22	10890	10916	0.20348763012649823
R1	string	0.9	network_modules	1	TRUE	0.005020408964736114	216	4	3	0.75	0.013888888888888888	REAC:R-HSA-8939211	REAC	ESR-mediated signaling	10916	830		1	1	216	10700	3	1	213	10699	10916	0.1003857023115528
R1	string	0.9	network_modules	5	TRUE	1.7826414050574702e-6	116	4	4	1	0.034482758620689655	KEGG:03082	KEGG	ATP-dependent chromatin remodeling	8484	219		NA	1	116	8368	4	0	112	8368	8484	0.1844649721753745
R1	string	0.9	network_modules	5	TRUE	6.984814745891487e-4	529	4	4	1	0.007561436672967864	GO:0006325	GO:BP	chromatin organization	16175	2122		0	0.14285714285714285	529	15646	4	0	525	15646	16175	0.08553333071884003
R1	string	0.9	network_modules	5	TRUE	0.0011605724147424898	127	4	3	0.75	0.023622047244094488	GO:0045739	GO:BP	positive regulation of DNA repair	16175	11579		0.16666666666666666	0.2857142857142857	127	16048	3	1	124	16047	16175	0.1322465253645773
R1	string	0.9	network_modules	5	TRUE	0.002969807020271433	15	4	2	0.5	0.13333333333333333	GO:1904507	GO:BP	positive regulation of telomere maintenance in response to DNA damage	16175	23869		0.3333333333333333	0.42857142857142855	15	16160	2	2	13	16158	16175	0.25787147420379075
R1	string	0.9	network_modules	5	TRUE	0.003845972661947621	17	4	2	0.5	0.11764705882352941	GO:0060382	GO:BP	regulation of DNA strand elongation	16175	14590		0.5	0.5714285714285714	17	16158	2	2	15	16156	16175	0.2421830455760906
R1	string	0.9	network_modules	5	TRUE	0.004326362348540647	18	4	2	0.5	0.1111111111111111	GO:1904505	GO:BP	regulation of telomere maintenance in response to DNA damage	16175	23867		0.6666666666666666	0.7142857142857143	18	16157	2	2	16	16155	16175	0.23533773430016888
R1	string	0.9	network_modules	5	TRUE	0.0050530751564536345	207	4	3	0.75	0.014492753623188406	GO:0006282	GO:BP	regulation of DNA repair	16175	2096		0.8333333333333334	0.8571428571428571	207	15968	3	1	204	15967	16175	0.10315307886967301
R1	string	0.9	network_modules	5	TRUE	0.008485190965157678	246	4	3	0.75	0.012195121951219513	GO:0051054	GO:BP	positive regulation of DNA metabolic process	16175	13464		1	1	246	15929	3	1	243	15928	16175	0.09442958232340365
R1	string	0.9	network_modules	7	TRUE	2.582789080704091e-7	9	4	3	0.75	0.3333333333333333	REAC:R-HSA-447041	REAC	CHL1 interactions	10916	273		0	0.125	9	10907	3	1	6	10906	10916	0.4997479392411747
R1	string	0.9	network_modules	7	TRUE	1.3984336288519833e-6	15	4	3	0.75	0.2	REAC:R-HSA-75892	REAC	Platelet Adhesion to exposed collagen	10916	1760		0.14285714285714285	0.25	15	10901	3	1	12	10900	10916	0.386925520617172
R1	string	0.9	network_modules	7	TRUE	8.954708285601437e-6	2	4	2	0.5	1	KEGG:03271	KEGG	Virion - Rotavirus	8484	235		0	0.125	2	8482	2	2	0	8480	8484	0.7070234106997652
R1	string	0.9	network_modules	7	TRUE	1.2465456555382572e-5	30	4	3	0.75	0.1	REAC:R-HSA-3000157	REAC	Laminin interactions	10916	1303		0.2857142857142857	0.375	30	10886	3	1	27	10885	10916	0.27328354770919544
R1	string	0.9	network_modules	7	TRUE	1.9974737162561736e-4	84	4	3	0.75	0.03571428571428571	KEGG:05412	KEGG	Arrhythmogenic right ventricular cardiomyopathy	8484	490		0.14285714285714285	0.25	84	8400	3	1	81	8399	8484	0.16234662573269718
R1	string	0.9	network_modules	7	TRUE	2.1706719854839478e-4	73	4	3	0.75	0.0410958904109589	GO:0033627	GO:BP	cell adhesion mediated by integrin	16175	8328		0	0.125	73	16102	3	1	70	16101	16175	0.17492202631333478
R1	string	0.9	network_modules	7	TRUE	2.3796238644931833e-4	89	4	3	0.75	0.033707865168539325	KEGG:04512	KEGG	ECM-receptor interaction	8484	314		0.2857142857142857	0.375	89	8395	3	1	86	8394	8484	0.1576417438156066
R1	string	0.9	network_modules	7	TRUE	2.630704071955292e-4	92	4	3	0.75	0.03260869565217391	KEGG:04640	KEGG	Hematopoietic cell lineage	8484	333		0.42857142857142855	0.5	92	8392	3	1	89	8391	8484	0.1550037549530779
R1	string	0.9	network_modules	7	TRUE	2.914636437702844e-4	84	4	3	0.75	0.03571428571428571	REAC:R-HSA-216083	REAC	Integrin cell surface interactions	10916	1216		0.42857142857142855	0.5	84	10832	3	1	81	10831	10916	0.16264086941776798
R1	string	0.9	network_modules	7	TRUE	3.087260271694698e-4	97	4	3	0.75	0.030927835051546393	KEGG:05410	KEGG	Hypertrophic cardiomyopathy	8484	489		0.5714285714285714	0.625	97	8387	3	1	94	8386	8484	0.1508805544898773
R1	string	0.9	network_modules	7	TRUE	3.5936397183458413e-4	102	4	3	0.75	0.029411764705882353	KEGG:05414	KEGG	Dilated cardiomyopathy	8484	491		0.7142857142857143	0.75	102	8382	3	1	99	8381	8484	0.1470624711054854
R1	string	0.9	network_modules	7	TRUE	5.808592500236291e-4	101	4	3	0.75	0.0297029702970297	GO:0007229	GO:BP	integrin-mediated signaling pathway	16175	2779		0.14285714285714285	0.25	101	16074	3	1	98	16073	16175	0.14849558469079768
R1	string	0.9	network_modules	7	TRUE	8.355572703603872e-4	119	4	3	0.75	0.025210084033613446	REAC:R-HSA-373760	REAC	L1CAM interactions	10916	1294		0.5714285714285714	0.625	119	10797	3	1	116	10796	10916	0.13627577958992518
R1	string	0.9	network_modules	7	TRUE	0.002756708627711665	745	4	4	1	0.005369127516778523	GO:0098609	GO:BP	cell-cell adhesion	16175	18805		0.2857142857142857	0.375	745	15430	4	0	741	15430	16175	0.0715758285038689
R1	string	0.9	network_modules	7	TRUE	0.0028073625954815355	202	4	3	0.75	0.01485148514851485	KEGG:04510	KEGG	Focal adhesion	8484	313		0.8571428571428571	0.875	202	8282	3	1	199	8281	8484	0.10345225949875657
R1	string	0.9	network_modules	7	TRUE	0.002864418279130839	19	4	2	0.5	0.10526315789473684	REAC:R-HSA-416700	REAC	Other semaphorin interactions	10916	1652		0.7142857142857143	0.75	19	10897	2	2	17	10895	10916	0.22885826432368842
R1	string	0.9	network_modules	7	TRUE	0.00398161671986322	227	4	3	0.75	0.013215859030837005	KEGG:04810	KEGG	Regulation of actin cytoskeleton	8484	365		1	1	227	8257	3	1	224	8256	8484	0.09734044998842942
R1	string	0.9	network_modules	7	TRUE	0.004030486045094557	192	4	3	0.75	0.015625	GO:0007160	GO:BP	cell-matrix adhesion	16175	2724		0.42857142857142855	0.5	192	15983	3	1	189	15982	16175	0.10719112751125914
R1	string	0.9	network_modules	7	TRUE	0.004834947288830185	19	4	2	0.5	0.10526315789473684	GO:0048333	GO:BP	mesodermal cell differentiation	16175	12670		0.5714285714285714	0.625	19	16156	2	2	17	16154	16175	0.22903963225820298
R1	string	0.9	network_modules	7	TRUE	0.005873845223360233	27	4	2	0.5	0.07407407407407407	REAC:R-HSA-3000170	REAC	Syndecan interactions	10916	2367		0.8571428571428571	0.875	27	10889	2	2	25	10887	10916	0.19177047272795533
R1	string	0.9	network_modules	7	TRUE	0.007276880419360215	30	4	2	0.5	0.06666666666666667	REAC:R-HSA-8874081	REAC	MET activates PTK2 signaling	10916	1362		1	1	30	10886	2	2	28	10884	10916	0.18185400232505983
R1	string	0.9	network_modules	7	TRUE	0.008478165763243999	25	4	2	0.5	0.08	GO:0071404	GO:BP	cellular response to low-density lipoprotein particle stimulus	16175	16656		0.7142857142857143	0.75	25	16150	2	2	23	16148	16175	0.19956069928037906
R1	string	0.9	network_modules	7	TRUE	0.009183921745574265	26	4	2	0.5	0.07692307692307693	GO:0055094	GO:BP	response to lipoprotein particle	16175	14244		0.8571428571428571	0.875	26	16149	2	2	24	16147	16175	0.19566715218898734
R1	string	0.9	network_modules	7	TRUE	0.009917817065442654	27	4	2	0.5	0.07407407407407407	GO:0071402	GO:BP	cellular response to lipoprotein particle stimulus	16175	16654		1	1	27	16148	2	2	25	16146	16175	0.19199162611275264
R1	string	0.9	network_modules	10	TRUE	2.113074538242725e-10	6	7	4	0.5714285714285714	0.6666666666666666	REAC:R-HSA-8937144	REAC	Aryl hydrocarbon receptor signalling	10916	168		0	0.16666666666666666	6	10910	4	3	2	10907	10916	0.6169870974027915
R1	string	0.9	network_modules	10	TRUE	6.096399702972125e-5	103	7	4	0.5714285714285714	0.038834951456310676	REAC:R-HSA-211945	REAC	Phase I - Functionalization of compounds	10916	1737		0.2	0.3333333333333333	103	10813	4	3	99	10810	10916	0.14725131310131812
R1	string	0.9	network_modules	10	TRUE	4.806341723043982e-4	182	7	4	0.5714285714285714	0.02197802197802198	GO:0006457	GO:BP	protein folding	16175	2203		0	0.3333333333333333	182	15993	4	3	178	15990	16175	0.11050692399971718
R1	string	0.9	network_modules	10	TRUE	5.958555026339797e-4	211	7	4	0.5714285714285714	0.018957345971563982	KEGG:05207	KEGG	Chemical carcinogenesis - receptor activation	8484	459		NA	1	211	8273	4	3	207	8270	8484	0.10085380422085358
R1	string	0.9	network_modules	10	TRUE	0.0011643159627405123	215	7	4	0.5714285714285714	0.018604651162790697	REAC:R-HSA-211859	REAC	Biological oxidations	10916	227		0.4	0.5	215	10701	4	3	211	10698	10916	0.10058133557078779
R1	string	0.9	network_modules	10	TRUE	0.00218739919252128	6	7	2	0.2857142857142857	0.3333333333333333	GO:1905323	GO:BP	telomerase holoenzyme complex assembly	16175	24539		0.5	0.6666666666666666	6	16169	2	5	4	16164	16175	0.3083299398805696
R1	string	0.9	network_modules	10	TRUE	0.003393625990299634	297	7	4	0.5714285714285714	0.013468013468013467	GO:0031647	GO:BP	regulation of protein stability	16175	7257		1	1	297	15878	4	3	293	15875	16175	0.08571694909564682
R1	string	0.9	network_modules	10	TRUE	0.005522425550008051	12	7	2	0.2857142857142857	0.16666666666666666	REAC:R-HSA-3371511	REAC	HSF1 activation	10916	1109		0.6	0.6666666666666666	12	10904	2	5	10	10899	10916	0.21756763404988302
R1	string	0.9	network_modules	10	TRUE	0.007609601569052462	14	7	2	0.2857142857142857	0.14285714285714285	REAC:R-HSA-3371568	REAC	Attenuation phase	10916	189		0.8	0.8333333333333334	14	10902	2	5	12	10897	10916	0.20131728516787525
R1	string	0.9	network_modules	10	TRUE	0.008777626855691513	15	7	2	0.2857142857142857	0.13333333333333333	REAC:R-HSA-844456	REAC	The NLRP3 inflammasome	10916	2497		1	1	15	10901	2	5	13	10896	10916	0.19443725182357552
R1	string	0.9	network_modules	11	TRUE	8.26517619788141e-15	39	8	7	0.875	0.1794871794871795	REAC:R-HSA-6783310	REAC	Fanconi Anemia Pathway	10916	932		0	0.07692307692307693	39	10877	7	1	32	10876	10916	0.3955307300368537
R1	string	0.9	network_modules	11	TRUE	1.257899723619722e-13	54	8	7	0.875	0.12962962962962962	KEGG:03460	KEGG	Fanconi anemia pathway	8484	242		0	0.5	54	8430	7	1	47	8429	8484	0.3355651688874599
R1	string	0.9	network_modules	11	TRUE	2.4552359495108817e-11	4	8	4	0.5	1	GO:1904431	GO:BP	positive regulation of t-circle formation	16175	23813		0	0.01818181818181818	4	16171	4	4	0	16167	16175	0.7070193220914467
R1	string	0.9	network_modules	11	TRUE	6.285519485061673e-11	132	8	7	0.875	0.05303030303030303	REAC:R-HSA-5693567	REAC	HDR through Homologous Recombination (HRR) or Single Strand Annealing (SSA)	10916	1098		0.08333333333333333	0.15384615384615385	132	10784	7	1	125	10783	10916	0.2138077159641309
R1	string	0.9	network_modules	11	TRUE	8.637144367512442e-11	138	8	7	0.875	0.050724637681159424	REAC:R-HSA-5693538	REAC	Homology Directed Repair	10916	1130		0.16666666666666666	0.23076923076923078	138	10778	7	1	131	10777	10916	0.20903303343298474
R1	string	0.9	network_modules	11	TRUE	1.5431276351343099e-10	329	8	8	1	0.0243161094224924	REAC:R-HSA-73894	REAC	DNA Repair	10916	444		0.25	0.3076923076923077	329	10587	8	0	321	10587	10916	0.15362466060313318
R1	string	0.9	network_modules	11	TRUE	3.511351585249644e-10	168	8	7	0.875	0.041666666666666664	REAC:R-HSA-5693532	REAC	DNA Double-Strand Break Repair	10916	443		0.3333333333333333	0.38461538461538464	168	10748	7	1	161	10747	10916	0.18911188234641554
R1	string	0.9	network_modules	11	TRUE	8.588225138489244e-10	7	8	4	0.5	0.5714285714285714	GO:1904429	GO:BP	regulation of t-circle formation	16175	23811		0.018518518518518517	0.03636363636363636	7	16168	4	4	3	16164	16175	0.5343075840559401
R1	string	0.9	network_modules	11	TRUE	1.224414267478417e-9	528	8	8	1	0.015151515151515152	GO:0006281	GO:BP	DNA repair	16175	2095		0.037037037037037035	0.05454545454545454	528	15647	8	0	520	15647	16175	0.12109573690213742
R1	string	0.9	network_modules	11	TRUE	2.634206393344905e-9	37	8	5	0.625	0.13513513513513514	GO:0032205	GO:BP	negative regulation of telomere maintenance	16175	7397		0.05555555555555555	0.07272727272727272	37	16138	5	3	32	16135	16175	0.28995889975566175
R1	string	0.9	network_modules	11	TRUE	2.954466434125096e-9	34	8	5	0.625	0.14705882352941177	REAC:R-HSA-5693568	REAC	Resolution of D-loop Structures through Holliday Junction Intermediates	10916	2077		0.4166666666666667	0.46153846153846156	34	10882	5	3	29	10879	10916	0.302240341922926
R1	string	0.9	network_modules	11	TRUE	3.4460860828304056e-9	35	8	5	0.625	0.14285714285714285	REAC:R-HSA-5693537	REAC	Resolution of D-Loop Structures	10916	2076		0.5	0.5384615384615384	35	10881	5	3	30	10878	10916	0.2978611377986511
R1	string	0.9	network_modules	11	TRUE	3.495348957807902e-9	281	8	7	0.875	0.02491103202846975	GO:0006310	GO:BP	DNA recombination	16175	2115		0.07407407407407407	0.09090909090909091	281	15894	7	1	274	15893	16175	0.1460170276344914
R1	string	0.9	network_modules	11	TRUE	5.290955645602775e-9	298	8	7	0.875	0.02348993288590604	GO:0006302	GO:BP	double-strand break repair	16175	2109		0.09259259259259259	0.10909090909090909	298	15877	7	1	291	15876	16175	0.1416929910966673
