network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	humanbase	0.3	network_modules	2	TRUE	5.660137805268847e-17	13	6	6	1	0.46153846153846156	GO:0015671	GO:BP	oxygen transport	16175	4800		0	0.2	13	16162	6	0	7	16162	16175	0.6792191465069795
K1	humanbase	0.3	network_modules	2	TRUE	5.660137805268847e-17	13	6	6	1	0.46153846153846156	GO:0015670	GO:BP	carbon dioxide transport	16175	4799		0	0.2	13	16162	6	0	7	16162	16175	0.6792191465069795
K1	humanbase	0.3	network_modules	2	TRUE	6.123239989336321e-16	18	6	6	1	0.3333333333333333	GO:0015669	GO:BP	gas transport	16175	4798		0.2222222222222222	0.4	18	16157	6	0	12	16157	16175	0.5771359860191163
K1	humanbase	0.3	network_modules	2	TRUE	6.123239989336321e-16	18	6	6	1	0.3333333333333333	GO:0019755	GO:BP	one-carbon compound transport	16175	6037		0.2222222222222222	0.4	18	16157	6	0	12	16157	16175	0.5771359860191163
K1	humanbase	0.3	network_modules	2	TRUE	4.439579883671176e-15	24	6	6	1	0.25	GO:0042744	GO:BP	hydrogen peroxide catabolic process	16175	10337		0.4444444444444444	0.5	24	16151	6	0	18	16151	16175	0.49972161215324656
K1	humanbase	0.3	network_modules	2	TRUE	2.0108840188509642e-13	43	6	6	1	0.13953488372093023	GO:0042743	GO:BP	hydrogen peroxide metabolic process	16175	10336		0.5555555555555556	0.6	43	16132	6	0	37	16132	16175	0.37311604351396965
K1	humanbase	0.3	network_modules	2	TRUE	1.2066577421466703e-9	175	6	6	1	0.03428571428571429	GO:0072593	GO:BP	reactive oxygen species metabolic process	16175	17457		0.6666666666666666	0.7	175	16000	6	0	169	16000	16175	0.18419380169218189
K1	humanbase	0.3	network_modules	2	TRUE	2.3240648571606422e-7	5	6	3	0.5	0.6	GO:0030185	GO:BP	nitric oxide transport	16175	6701		0.7777777777777778	0.8	5	16170	3	3	2	16167	16175	0.5475701256256568
K1	humanbase	0.3	network_modules	2	TRUE	1.6542688050385453e-6	9	6	3	0.5	0.3333333333333333	REAC:R-HSA-1247673	REAC	Erythrocytes take up oxygen and release carbon dioxide	10916	856		0	0.125	9	10907	3	3	6	10904	10916	0.40785533405486907
K1	humanbase	0.3	network_modules	2	TRUE	3.474159056406562e-6	36	3	3	1	0.08333333333333333	KEGG:05143	KEGG	African trypanosomiasis	8484	435		0	0.5	36	8448	3	0	33	8448	8484	0.2881129624262479
K1	humanbase	0.3	network_modules	2	TRUE	5.627745711217318e-6	13	6	3	0.5	0.23076923076923078	REAC:R-HSA-1237044	REAC	Erythrocytes take up carbon dioxide and release oxygen	10916	855		0.14285714285714285	0.375	13	10903	3	3	10	10900	10916	0.33916923495392937
K1	humanbase	0.3	network_modules	2	TRUE	5.627745711217318e-6	13	6	3	0.5	0.23076923076923078	REAC:R-HSA-1480926	REAC	O2/CO2 exchange in erythrocytes	10916	1633		0.14285714285714285	0.375	13	10903	3	3	10	10900	10916	0.33916923495392937
K1	humanbase	0.3	network_modules	2	TRUE	8.964692780845175e-6	49	3	3	1	0.061224489795918366	KEGG:05144	KEGG	Malaria	8484	436		1	1	49	8435	3	0	46	8435	8484	0.24676388507643923
K1	humanbase	0.3	network_modules	2	TRUE	1.7349289548614257e-4	169	6	4	0.6666666666666666	0.023668639053254437	REAC:R-HSA-983231	REAC	Factors involved in megakaryocyte development and platelet production	10916	931		0.42857142857142855	0.5	169	10747	4	2	165	10745	10916	0.12369269679365355
K1	humanbase	0.3	network_modules	2	TRUE	3.168369762131191e-4	47	6	3	0.5	0.06382978723404255	REAC:R-HSA-9707616	REAC	Heme signaling	10916	1117		0.5714285714285714	0.625	47	10869	3	3	44	10866	10916	0.1775403454130248
K1	humanbase	0.3	network_modules	2	TRUE	3.746493228991482e-4	47	6	3	0.5	0.06382978723404255	GO:0042542	GO:BP	response to hydrogen peroxide	16175	10234		0.8888888888888888	0.9	47	16128	3	3	44	16125	16175	0.1779008055433367
K1	humanbase	0.3	network_modules	2	TRUE	7.367040975080927e-4	62	6	3	0.5	0.04838709677419355	REAC:R-HSA-9707564	REAC	Cytoprotection by HMOX1	10916	426		0.7142857142857143	0.75	62	10854	3	3	59	10851	10916	0.15425684251062696
K1	humanbase	0.3	network_modules	2	TRUE	0.001019116756330105	69	6	3	0.5	0.043478260869565216	REAC:R-HSA-2168880	REAC	Scavenging of heme from plasma	10916	2184		0.8571428571428571	0.875	69	10847	3	3	66	10844	10916	0.14608043991338157
K1	humanbase	0.3	network_modules	2	TRUE	0.0028512702339019464	97	6	3	0.5	0.030927835051546393	REAC:R-HSA-2173782	REAC	Binding and Uptake of Ligands by Scavenger Receptors	10916	223		1	1	97	10819	3	3	94	10816	10916	0.12272403605665891
K1	humanbase	0.3	network_modules	2	TRUE	0.007617116048217738	127	6	3	0.5	0.023622047244094488	GO:0000302	GO:BP	response to reactive oxygen species	16175	88		1	1	127	16048	3	3	124	16045	16175	0.1074142926965899
K1	humanbase	0.3	network_modules	4	TRUE	8.704088563673149e-4	81	5	3	0.6	0.037037037037037035	GO:0007565	GO:BP	female pregnancy	16175	3043		0	0.3333333333333333	81	16094	3	2	78	16092	16175	0.14822146402888547
K1	humanbase	0.3	network_modules	4	TRUE	0.0012382000858736373	91	5	3	0.6	0.03296703296703297	GO:0044703	GO:BP	multi-organism reproductive process	16175	11118		0.5	0.6666666666666666	91	16084	3	2	88	16082	16175	0.13973859799228808
K1	humanbase	0.3	network_modules	4	TRUE	0.0013658224025116423	94	5	3	0.6	0.031914893617021274	GO:0044706	GO:BP	multi-multicellular organism process	16175	11119		1	1	94	16081	3	2	91	16079	16175	0.1374605624849171
K1	humanbase	0.3	network_modules	5	TRUE	4.385882675359537e-4	225	6	4	0.6666666666666666	0.017777777777777778	GO:0003002	GO:BP	regionalization	16175	1453		0	0.25	225	15950	4	2	221	15948	16175	0.10736378427215573
K1	humanbase	0.3	network_modules	5	TRUE	6.686060829636294e-4	250	6	4	0.6666666666666666	0.016	GO:0007389	GO:BP	pattern specification process	16175	2889		0.3333333333333333	0.5	250	15925	4	2	246	15923	16175	0.10169278651489456
K1	humanbase	0.3	network_modules	5	TRUE	0.0013161601327188346	71	6	3	0.5	0.04225352112676056	GO:0045638	GO:BP	negative regulation of myeloid cell differentiation	16175	11489		0.6666666666666666	0.75	71	16104	3	3	68	16101	16175	0.14441848549730138
K1	humanbase	0.3	network_modules	5	TRUE	0.002411015747821077	192	4	3	0.75	0.015625	KEGG:05202	KEGG	Transcriptional misregulation in cancer	8484	454		NA	1	192	8292	3	1	189	8291	8484	0.10622025871869036
K1	humanbase	0.3	network_modules	5	TRUE	0.003597814228511958	99	6	3	0.5	0.030303030303030304	GO:0009952	GO:BP	anterior/posterior pattern specification	16175	3790		1	1	99	16076	3	3	96	16073	16175	0.12198114008819379
K1	humanbase	0.3	network_modules	10	TRUE	3.5530346265596386e-12	128	10	8	0.8	0.0625	REAC:R-HSA-6809371	REAC	Formation of the cornified envelope	10916	969		0	0.5	128	10788	8	2	120	10786	10916	0.22173414733350863
K1	humanbase	0.3	network_modules	10	TRUE	2.4314869560494573e-10	215	10	8	0.8	0.037209302325581395	REAC:R-HSA-6805567	REAC	Keratinization	10916	1288		1	1	215	10701	8	2	207	10699	10916	0.1700447703156241
K1	humanbase	0.3	network_modules	10	TRUE	1.364944162574717e-6	71	12	5	0.4166666666666667	0.07042253521126761	GO:0045109	GO:BP	intermediate filament organization	16175	11280		0	0.2	71	16104	5	7	66	16097	16175	0.16992886784388225
K1	humanbase	0.3	network_modules	10	TRUE	3.4213717065515176e-6	85	12	5	0.4166666666666667	0.058823529411764705	GO:0045104	GO:BP	intermediate filament cytoskeleton organization	16175	11275		0.25	0.4	85	16090	5	7	80	16083	16175	0.15504687580325135
K1	humanbase	0.3	network_modules	10	TRUE	3.631252555954406e-6	86	12	5	0.4166666666666667	0.05813953488372093	GO:0045103	GO:BP	intermediate filament-based process	16175	11274		0.5	0.6	86	16089	5	7	81	16082	16175	0.1541244307983409
K1	humanbase	0.3	network_modules	10	TRUE	4.7346487204697157e-4	454	12	6	0.5	0.013215859030837005	GO:0030855	GO:BP	epithelial cell differentiation	16175	6938		0.75	0.8	454	15721	6	6	448	15715	16175	0.07785478974961849
K1	humanbase	0.3	network_modules	10	TRUE	4.858704438138974e-4	86	5	3	0.6	0.03488372093023256	KEGG:05150	KEGG	Staphylococcus aureus infection	8484	439		0	0.3333333333333333	86	8398	3	2	83	8396	8484	0.14299720180076084
K1	humanbase	0.3	network_modules	10	TRUE	0.001929416517800947	136	5	3	0.6	0.022058823529411766	KEGG:04915	KEGG	Estrogen signaling pathway	8484	372		0.5	0.6666666666666666	136	8348	3	2	133	8346	8484	0.11291277400831459
