network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
R1	string	0.7	network_modules	1	TRUE	2.2762859864341722e-10	216	14	9	0.6428571428571429	0.041666666666666664	REAC:R-HSA-8939211	REAC	ESR-mediated signaling	10916	830		0	0.125	216	10700	9	5	207	10695	10916	0.16032169878333913
R1	string	0.7	network_modules	1	TRUE	3.2666783286499647e-9	290	14	9	0.6428571428571429	0.03103448275862069	REAC:R-HSA-9006931	REAC	Signaling by Nuclear Receptors	10916	2289		0.14285714285714285	0.25	290	10626	9	5	281	10621	10916	0.13733338338355652
R1	string	0.7	network_modules	1	TRUE	1.414143935551457e-8	57	14	6	0.42857142857142855	0.10526315789473684	REAC:R-HSA-3371497	REAC	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	10916	1111		0.2857142857142857	0.375	57	10859	6	8	51	10851	10916	0.2104948159381139
R1	string	0.7	network_modules	1	TRUE	4.121660347272595e-8	182	13	7	0.5384615384615384	0.038461538461538464	GO:0006457	GO:BP	protein folding	16175	2203		0	0.2	182	15993	7	6	175	15987	16175	0.14175913898938938
R1	string	0.7	network_modules	1	TRUE	1.5204323344684739e-6	66	13	5	0.38461538461538464	0.07575757575757576	GO:0061077	GO:BP	chaperone-mediated protein folding	16175	15193		0.25	0.4	66	16109	5	8	61	16101	16175	0.16929993012727668
R1	string	0.7	network_modules	1	TRUE	3.722206732729248e-5	483	13	7	0.5384615384615384	0.014492753623188406	GO:0051604	GO:BP	protein maturation	16175	13821		0.5	0.6	483	15692	7	6	476	15686	16175	0.0847486137775986
R1	string	0.7	network_modules	1	TRUE	1.9065245855680278e-4	14	14	3	0.21428571428571427	0.21428571428571427	REAC:R-HSA-3371568	REAC	Attenuation phase	10916	189		0.42857142857142855	0.5	14	10902	3	11	11	10891	10916	0.21327672510941637
R1	string	0.7	network_modules	1	TRUE	0.0010521216547827064	24	14	3	0.21428571428571427	0.125	REAC:R-HSA-3371571	REAC	HSF1-dependent transactivation	10916	1110		0.5714285714285714	0.625	24	10892	3	11	21	10881	10916	0.1622666560263468
R1	string	0.7	network_modules	1	TRUE	0.0029714228753148953	126	13	4	0.3076923076923077	0.031746031746031744	GO:0051701	GO:BP	biological process involved in interaction with host	16175	13901		0.75	0.8	126	16049	4	9	122	16040	16175	0.09674738867831861
R1	string	0.7	network_modules	1	TRUE	0.00321961216636867	136	14	4	0.2857142857142857	0.029411764705882353	KEGG:04915	KEGG	Estrogen signaling pathway	8484	372		0	0.5	136	8348	4	10	132	8338	8484	0.08730068641241687
R1	string	0.7	network_modules	1	TRUE	0.003408949928085201	138	14	4	0.2857142857142857	0.028985507246376812	KEGG:05418	KEGG	Fluid shear stress and atherosclerosis	8484	495		1	1	138	8346	4	10	134	8336	8484	0.08660038152569058
R1	string	0.7	network_modules	1	TRUE	0.004468175280053667	4	13	2	0.15384615384615385	0.5	GO:0070836	GO:BP	caveola assembly	16175	16332		1	1	4	16171	2	11	2	16160	16175	0.27704988141747466
