network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	humanbase	0.7	network_modules	1	TRUE	3.385602461391059e-20	390	84	27	0.32142857142857145	0.06923076923076923	GO:0022613	GO:BP	ribonucleoprotein complex biogenesis	16175	6620		0	0.045454545454545456	390	15785	27	57	363	15728	16175	0.14004189597428093
K1	humanbase	0.7	network_modules	1	TRUE	5.31436490217357e-14	251	84	19	0.2261904761904762	0.07569721115537849	GO:0042254	GO:BP	ribosome biogenesis	16175	10060		0.047619047619047616	0.09090909090909091	251	15924	19	65	232	15859	16175	0.12315094104774843
K1	humanbase	0.7	network_modules	1	TRUE	6.280099928575508e-13	169	84	16	0.19047619047619047	0.09467455621301775	GO:0006364	GO:BP	rRNA processing	16175	2140		0.09523809523809523	0.13636363636363635	169	16006	16	68	153	15938	16175	0.12792270543573533
K1	humanbase	0.7	network_modules	1	TRUE	6.458765999657951e-13	205	84	17	0.20238095238095238	0.08292682926829269	GO:0016072	GO:BP	rRNA metabolic process	16175	5099		0.14285714285714285	0.18181818181818182	205	15970	17	67	188	15903	16175	0.12253116128712738
K1	humanbase	0.7	network_modules	1	TRUE	2.6179206305333415e-6	202	72	12	0.16666666666666666	0.0594059405940594	REAC:R-HSA-72312	REAC	rRNA processing	10916	2732		0	0.125	202	10714	12	60	190	10654	10916	0.08958174654722369
K1	humanbase	0.7	network_modules	1	TRUE	3.604660890121392e-6	178	84	11	0.13095238095238096	0.06179775280898876	GO:0022618	GO:BP	protein-RNA complex assembly	16175	6625		0.19047619047619047	0.22727272727272727	178	15997	11	73	167	15924	16175	0.08307210704823516
K1	humanbase	0.7	network_modules	1	TRUE	6.416616802577502e-6	188	84	11	0.13095238095238096	0.05851063829787234	GO:0071826	GO:BP	protein-RNA complex organization	16175	16929		0.23809523809523808	0.2727272727272727	188	15987	11	73	177	15914	16175	0.08044107135305419
K1	humanbase	0.7	network_modules	1	TRUE	1.3583423498855208e-5	155	84	10	0.11904761904761904	0.06451612903225806	GO:0009451	GO:BP	RNA modification	16175	3498		0.2857142857142857	0.3181818181818182	155	16020	10	74	145	15946	16175	0.0811839751357703
K1	humanbase	0.7	network_modules	1	TRUE	5.403915250497679e-5	94	84	8	0.09523809523809523	0.0851063829787234	GO:0042274	GO:BP	ribosomal small subunit biogenesis	16175	10071		0.3333333333333333	0.36363636363636365	94	16081	8	76	86	16005	16175	0.08500392163432197
K1	humanbase	0.7	network_modules	1	TRUE	1.8088164607701375e-4	192	72	10	0.1388888888888889	0.052083333333333336	REAC:R-HSA-8868773	REAC	rRNA processing in the nucleus and cytosol	10916	2734		0.14285714285714285	0.25	192	10724	10	62	182	10662	10916	0.07519118108279749
K1	humanbase	0.7	network_modules	1	TRUE	2.404232491239576e-4	46	84	6	0.07142857142857142	0.13043478260869565	GO:0030490	GO:BP	maturation of SSU-rRNA	16175	6815		0.38095238095238093	0.4090909090909091	46	16129	6	78	40	16051	16175	0.09305439135062937
K1	humanbase	0.7	network_modules	1	TRUE	2.457031032919656e-4	114	84	8	0.09523809523809523	0.07017543859649122	GO:0043414	GO:BP	macromolecule methylation	16175	10681		0.42857142857142855	0.45454545454545453	114	16061	8	76	106	15985	16175	0.07616824271794234
K1	humanbase	0.7	network_modules	1	TRUE	3.6786268765275266e-4	51	72	6	0.08333333333333333	0.11764705882352941	REAC:R-HSA-191859	REAC	snRNP Assembly	10916	2736		0.2857142857142857	0.5	51	10865	6	66	45	10799	10916	0.09399313700594918
K1	humanbase	0.7	network_modules	1	TRUE	3.6786268765275266e-4	51	72	6	0.08333333333333333	0.11764705882352941	REAC:R-HSA-194441	REAC	Metabolism of non-coding RNA	10916	1431		0.2857142857142857	0.5	51	10865	6	66	45	10799	10916	0.09399313700594918
K1	humanbase	0.7	network_modules	1	TRUE	5.014716908951089e-4	125	84	8	0.09523809523809523	0.064	GO:0032259	GO:BP	methylation	16175	7445		0.47619047619047616	0.5	125	16050	8	76	117	15974	16175	0.07220348656303227
K1	humanbase	0.7	network_modules	1	TRUE	5.548086201081497e-4	28	84	5	0.05952380952380952	0.17857142857142858	GO:0000462	GO:BP	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	16175	152		0.5238095238095238	0.5454545454545454	28	16147	5	79	23	16068	16175	0.10044788223782426
K1	humanbase	0.7	network_modules	1	TRUE	6.596288609281711e-4	276	72	11	0.1527777777777778	0.03985507246376811	REAC:R-HSA-72203	REAC	Processing of Capped Intron-Containing Pre-mRNA	10916	1796		0.5714285714285714	0.625	276	10640	11	61	265	10579	10916	0.06617572387514926
K1	humanbase	0.7	network_modules	1	TRUE	8.829120552209015e-4	59	72	6	0.08333333333333333	0.1016949152542373	REAC:R-HSA-6790901	REAC	rRNA modification in the nucleus and cytosol	10916	2731		0.7142857142857143	0.75	59	10857	6	66	53	10791	10916	0.08660639957291484
K1	humanbase	0.7	network_modules	1	TRUE	0.0010916495771405655	182	72	9	0.125	0.04945054945054945	REAC:R-HSA-6791226	REAC	Major pathway of rRNA processing in the nucleolus and cytosol	10916	1389		0.8571428571428571	0.875	182	10734	9	63	173	10671	10916	0.06893759903750833
K1	humanbase	0.7	network_modules	1	TRUE	0.0012057776544190948	14	84	4	0.047619047619047616	0.2857142857142857	GO:0000479	GO:BP	endonucleolytic cleavage of tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	16175	167		0.5714285714285714	0.6363636363636364	14	16161	4	80	10	16081	16175	0.11487050852167624
K1	humanbase	0.7	network_modules	1	TRUE	0.0012057776544190948	14	84	4	0.047619047619047616	0.2857142857142857	GO:0046112	GO:BP	nucleobase biosynthetic process	16175	11888		0.5714285714285714	0.6363636363636364	14	16161	4	80	10	16081	16175	0.11487050852167624
K1	humanbase	0.7	network_modules	1	TRUE	0.0016377423110108646	15	84	4	0.047619047619047616	0.26666666666666666	GO:0006221	GO:BP	pyrimidine nucleotide biosynthetic process	16175	2044		0.6666666666666666	0.6818181818181818	15	16160	4	80	11	16080	16175	0.1108321367413627
K1	humanbase	0.7	network_modules	1	TRUE	0.002483456144372514	5	84	3	0.03571428571428571	0.6	GO:0009209	GO:BP	pyrimidine ribonucleoside triphosphate biosynthetic process	16175	3375		0.7142857142857143	0.7272727272727273	5	16170	3	81	2	16089	16175	0.145518780462203
