network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	cpdb	0.6	network_modules	1	TRUE	1.2368945234325157e-4	97	3	3	1	0.030927835051546393	REAC:R-HSA-2187338	REAC	Visual phototransduction	10916	2654		0	0.25	97	10819	3	0	94	10819	10916	0.17510407095771763
K1	cpdb	0.6	network_modules	1	TRUE	2.5299793112321594e-4	132	3	3	1	0.022727272727272728	GO:0007601	GO:BP	visual perception	16175	3060		0	0.5	132	16043	3	0	129	16043	16175	0.15015319828745174
K1	cpdb	0.6	network_modules	1	TRUE	2.9576232011617514e-4	139	3	3	1	0.02158273381294964	GO:0050953	GO:BP	sensory perception of light stimulus	16175	13395		1	1	139	16036	3	0	136	16036	16175	0.14629159826526764
K1	cpdb	0.6	network_modules	1	TRUE	5.032979519723967e-4	11	3	2	0.6666666666666666	0.18181818181818182	REAC:R-HSA-2485179	REAC	Activation of the phototransduction cascade	10916	106		0.3333333333333333	0.5	11	10905	2	1	9	10904	10916	0.3478521475178262
K1	cpdb	0.6	network_modules	1	TRUE	0.0016720650693124145	29	3	2	0.6666666666666666	0.06896551724137931	KEGG:04744	KEGG	Phototransduction	8484	362		NA	1	29	8455	2	1	27	8454	8484	0.21372641742820472
K1	cpdb	0.6	network_modules	1	TRUE	0.003976006841408507	30	3	2	0.6666666666666666	0.06666666666666667	REAC:R-HSA-2514859	REAC	Inactivation, recovery and regulation of the phototransduction cascade	10916	1179		0.6666666666666666	0.75	30	10886	2	1	28	10885	10916	0.21026742396583623
K1	cpdb	0.6	network_modules	1	TRUE	0.004249954146499989	31	3	2	0.6666666666666666	0.06451612903225806	REAC:R-HSA-2514856	REAC	The phototransduction cascade	10916	2501		1	1	31	10885	2	1	29	10884	10916	0.20682917230121037
K1	cpdb	0.6	network_modules	2	TRUE	1.7110038470841952e-51	98	28	27	0.9642857142857143	0.2755102040816326	KEGG:04061	KEGG	Viral protein interaction with cytokine and cytokine receptor	8484	254		0	0.14285714285714285	98	8386	27	1	71	8385	8484	0.5130723851264599
K1	cpdb	0.6	network_modules	2	TRUE	4.3936689093546814e-49	57	23	22	0.9565217391304348	0.38596491228070173	REAC:R-HSA-380108	REAC	Chemokine receptors bind chemokines	10916	346		0	0.16666666666666666	57	10859	22	1	35	10858	10916	0.606511258031503
K1	cpdb	0.6	network_modules	2	TRUE	5.5367456038221094e-49	68	28	23	0.8214285714285714	0.3382352941176471	GO:0070098	GO:BP	chemokine-mediated signaling pathway	16175	15910		0	0.00847457627118644	68	16107	23	5	45	16102	16175	0.5259651908759975
K1	cpdb	0.6	network_modules	2	TRUE	1.175102546077527e-47	76	28	23	0.8214285714285714	0.3026315789473684	GO:1990869	GO:BP	cellular response to chemokine	16175	25324		0.008547008547008548	0.025423728813559324	76	16099	23	5	53	16094	16175	0.4973356877553848
K1	cpdb	0.6	network_modules	2	TRUE	1.175102546077527e-47	76	28	23	0.8214285714285714	0.3026315789473684	GO:1990868	GO:BP	response to chemokine	16175	25323		0.008547008547008548	0.025423728813559324	76	16099	23	5	53	16094	16175	0.4973356877553848
K1	cpdb	0.6	network_modules	2	TRUE	1.054586294463684e-43	375	28	28	1	0.07466666666666667	GO:0006935	GO:BP	chemotaxis	16175	2574		0.02564102564102564	0.0423728813559322	375	15800	28	0	347	15800	16175	0.27029997320485155
K1	cpdb	0.6	network_modules	2	TRUE	1.054586294463684e-43	375	28	28	1	0.07466666666666667	GO:0042330	GO:BP	taxis	16175	10096		0.02564102564102564	0.0423728813559322	375	15800	28	0	347	15800	16175	0.27029997320485155
K1	cpdb	0.6	network_modules	2	TRUE	1.9873419046099474e-43	110	28	23	0.8214285714285714	0.20909090909090908	GO:0071621	GO:BP	granulocyte chemotaxis	16175	16801		0.042735042735042736	0.05084745762711865	110	16065	23	5	87	16060	16175	0.4127622615008562
K1	cpdb	0.6	network_modules	2	TRUE	7.376215549516229e-43	190	28	27	0.9642857142857143	0.14210526315789473	KEGG:04062	KEGG	Chemokine signaling pathway	8484	255		0.16666666666666666	0.2857142857142857	190	8294	27	1	163	8293	8484	0.3663016232257792
K1	cpdb	0.6	network_modules	2	TRUE	1.2919462169629152e-42	91	28	22	0.7857142857142857	0.24175824175824176	GO:0030593	GO:BP	neutrophil chemotaxis	16175	6860		0.05128205128205128	0.059322033898305086	91	16084	22	6	69	16078	16175	0.43431360026904653
K1	cpdb	0.6	network_modules	2	TRUE	7.675859216937727e-42	127	28	23	0.8214285714285714	0.18110236220472442	GO:0097530	GO:BP	granulocyte migration	16175	18690		0.05982905982905983	0.06779661016949153	127	16048	23	5	104	16043	16175	0.3838519039360767
K1	cpdb	0.6	network_modules	2	TRUE	1.5355787814417308e-41	273	28	26	0.9285714285714286	0.09523809523809523	GO:0060326	GO:BP	cell chemotaxis	16175	14538		0.06837606837606838	0.07627118644067797	273	15902	26	2	247	15900	16175	0.29472641220311563
K1	cpdb	0.6	network_modules	2	TRUE	5.625431822686332e-41	106	28	22	0.7857142857142857	0.20754716981132076	GO:1990266	GO:BP	neutrophil migration	16175	25128		0.07692307692307693	0.0847457627118644	106	16069	22	6	84	16063	16175	0.40212142220099373
K1	cpdb	0.6	network_modules	2	TRUE	1.6745940716746797e-40	291	28	28	1	0.09621993127147767	KEGG:04060	KEGG	Cytokine-cytokine receptor interaction	8484	253		0.3333333333333333	0.42857142857142855	291	8193	28	0	263	8193	8484	0.3053314298222134
K1	cpdb	0.6	network_modules	2	TRUE	2.0941860396143173e-40	186	28	24	0.8571428571428571	0.12903225806451613	GO:0097529	GO:BP	myeloid leukocyte migration	16175	18689		0.08547008547008547	0.09322033898305085	186	15989	24	4	162	15985	16175	0.33029168514033436
K1	cpdb	0.6	network_modules	2	TRUE	1.333868828124425e-39	200	28	24	0.8571428571428571	0.12	GO:0030595	GO:BP	leukocyte chemotaxis	16175	6861		0.09401709401709402	0.1016949152542373	200	15975	24	4	176	15971	16175	0.3183351506183687
K1	cpdb	0.6	network_modules	2	TRUE	1.4070239292982877e-37	304	28	25	0.8928571428571429	0.08223684210526316	GO:0050900	GO:BP	leukocyte migration	16175	13342		0.10256410256410256	0.11016949152542373	304	15871	25	3	279	15868	16175	0.26802853689125034
K1	cpdb	0.6	network_modules	2	TRUE	7.767316513766306e-36	195	23	22	0.9565217391304348	0.11282051282051282	REAC:R-HSA-375276	REAC	Peptide ligand-binding receptors	10916	1726		0.2	0.3333333333333333	195	10721	22	1	173	10720	10916	0.3256313051038803
K1	cpdb	0.6	network_modules	2	TRUE	1.0101565594222085e-32	59	28	17	0.6071428571428571	0.288135593220339	GO:0048247	GO:BP	lymphocyte chemotaxis	16175	12605		0.1111111111111111	0.11864406779661017	59	16116	17	11	42	16105	16175	0.41686612509877913
K1	cpdb	0.6	network_modules	2	TRUE	1.220891505258869e-31	67	28	17	0.6071428571428571	0.2537313432835821	GO:0002548	GO:BP	monocyte chemotaxis	16175	1069		0.11965811965811966	0.1271186440677966	67	16108	17	11	50	16097	16175	0.39096417141038614
K1	cpdb	0.6	network_modules	2	TRUE	1.0980308419502396e-30	102	28	18	0.6428571428571429	0.17647058823529413	GO:0072676	GO:BP	lymphocyte migration	16175	17494		0.1282051282051282	0.13559322033898305	102	16073	18	10	84	16063	16175	0.334859101322028
K1	cpdb	0.6	network_modules	2	TRUE	1.1892657258688295e-30	328	23	22	0.9565217391304348	0.06707317073170732	REAC:R-HSA-373076	REAC	Class A/1 (Rhodopsin-like receptors)	10916	365		0.4	0.5	328	10588	22	1	306	10587	10916	0.24936935913920613
K1	cpdb	0.6	network_modules	2	TRUE	2.6585649587589206e-29	419	28	23	0.8214285714285714	0.05489260143198091	GO:0019221	GO:BP	cytokine-mediated signaling pathway	16175	5598		0.13675213675213677	0.1440677966101695	419	15756	23	5	396	15751	16175	0.20854553146736227
K1	cpdb	0.6	network_modules	2	TRUE	7.070284418109384e-28	594	28	24	0.8571428571428571	0.04040404040404041	GO:0006954	GO:BP	inflammatory response	16175	2585		0.1452991452991453	0.15254237288135594	594	15581	24	4	570	15577	16175	0.18164459528612734
K1	cpdb	0.6	network_modules	2	TRUE	7.4766381346987445e-28	188	28	19	0.6785714285714286	0.10106382978723404	GO:0071674	GO:BP	mononuclear cell migration	16175	16847		0.15384615384615385	0.16101694915254236	188	15987	19	9	169	15978	16175	0.25912380090591963
K1	cpdb	0.6	network_modules	2	TRUE	2.47014817753859e-27	460	23	22	0.9565217391304348	0.04782608695652174	REAC:R-HSA-500792	REAC	GPCR ligand binding	10916	1019		0.6	0.6666666666666666	460	10456	22	1	438	10455	10916	0.2091315444700078
