network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	humanbase	0.4	network_modules	3	TRUE	5.397665045788576e-5	36	85	6	0.07058823529411765	0.16666666666666666	GO:0006749	GO:BP	glutathione metabolic process	16175	2447		NA	1	36	16139	6	79	30	16060	16175	0.10543980729359816
K1	humanbase	0.4	network_modules	3	TRUE	8.909317434849217e-4	34	69	5	0.07246376811594203	0.14705882352941177	REAC:R-HSA-156590	REAC	Glutathione conjugation	10916	1058		NA	1	34	10882	5	64	29	10818	10916	0.09926133227760431
K1	humanbase	0.4	network_modules	3	TRUE	0.002938059464083852	56	58	5	0.08620689655172414	0.08928571428571429	KEGG:00480	KEGG	Glutathione metabolism	8484	61		NA	1	56	8428	5	53	51	8375	8484	0.08156329172560658
K1	humanbase	0.4	network_modules	4	TRUE	5.072638072794376e-7	11	4	3	0.75	0.2727272727272727	REAC:R-HSA-211999	REAC	CYP2E1 reactions	10916	293		0	0.2	11	10905	3	1	8	10904	10916	0.4519699097320086
K1	humanbase	0.4	network_modules	4	TRUE	2.8551692034200428e-6	18	4	3	0.75	0.16666666666666666	GO:0019373	GO:BP	epoxygenase P450 pathway	16175	5734		0	0.08333333333333333	18	16157	3	1	15	16156	16175	0.3532690761523664
K1	humanbase	0.4	network_modules	4	TRUE	5.440138849355111e-6	23	4	3	0.75	0.13043478260869565	REAC:R-HSA-211981	REAC	Xenobiotics	10916	2677		0.25	0.4	23	10893	3	1	20	10892	10916	0.3122792612002024
K1	humanbase	0.4	network_modules	4	TRUE	9.163816459256636e-5	55	4	3	0.75	0.05454545454545454	GO:0019369	GO:BP	arachidonate metabolic process	16175	5730		0.09090909090909091	0.16666666666666666	55	16120	3	1	52	16119	16175	0.2017110958177741
K1	humanbase	0.4	network_modules	4	TRUE	1.0057708668945589e-4	67	4	3	0.75	0.04477611940298507	KEGG:05204	KEGG	Chemical carcinogenesis - DNA adducts	8484	456		0	0.16666666666666666	67	8417	3	1	64	8416	8484	0.18208774767012512
K1	humanbase	0.4	network_modules	4	TRUE	1.0520974827486777e-4	68	4	3	0.75	0.04411764705882353	KEGG:00830	KEGG	Retinol metabolism	8484	127		0.2	0.5	68	8416	3	1	65	8415	8484	0.18072593663945005
K1	humanbase	0.4	network_modules	4	TRUE	1.0520974827486777e-4	68	4	3	0.75	0.04411764705882353	KEGG:00982	KEGG	Drug metabolism - cytochrome P450	8484	156		0.2	0.5	68	8416	3	1	65	8415	8484	0.18072593663945005
K1	humanbase	0.4	network_modules	4	TRUE	1.2762191007096882e-4	64	4	3	0.75	0.046875	REAC:R-HSA-211897	REAC	Cytochrome P450 - arranged by substrate type	10916	423		0.5	0.6	64	10852	3	1	61	10851	10916	0.18661622101616152
K1	humanbase	0.4	network_modules	4	TRUE	1.342361770267849e-4	6	4	2	0.5	0.3333333333333333	KEGG:00232	KEGG	Caffeine metabolism	8484	23		0.6	0.6666666666666666	6	8478	2	2	4	8476	8484	0.40791125614625023
K1	humanbase	0.4	network_modules	4	TRUE	1.3601398878416795e-4	74	4	3	0.75	0.04054054054054054	KEGG:00980	KEGG	Metabolism of xenobiotics by cytochrome P450	8484	154		0.8	0.8333333333333334	74	8410	3	1	71	8409	8484	0.17314095414590028
K1	humanbase	0.4	network_modules	4	TRUE	4.245731564225828e-4	6	4	2	0.5	0.3333333333333333	GO:0009698	GO:BP	phenylpropanoid metabolic process	16175	3601		0.18181818181818182	0.3333333333333333	6	16169	2	2	4	16167	16175	0.4080715603825347
K1	humanbase	0.4	network_modules	4	TRUE	4.245731564225828e-4	6	4	2	0.5	0.3333333333333333	GO:0009804	GO:BP	coumarin metabolic process	16175	3688		0.18181818181818182	0.3333333333333333	6	16169	2	2	4	16167	16175	0.4080715603825347
K1	humanbase	0.4	network_modules	4	TRUE	5.302053176368446e-4	98	4	3	0.75	0.030612244897959183	GO:0033559	GO:BP	unsaturated fatty acid metabolic process	16175	8288		0.36363636363636365	0.4166666666666667	98	16077	3	1	95	16076	16175	0.150774866627573
K1	humanbase	0.4	network_modules	4	TRUE	5.402580990894303e-4	103	4	3	0.75	0.02912621359223301	REAC:R-HSA-211945	REAC	Phase I - Functionalization of compounds	10916	1737		0.75	0.8	103	10813	3	1	100	10812	10916	0.14666024562208133
K1	humanbase	0.4	network_modules	4	TRUE	5.467487641500712e-4	99	4	3	0.75	0.030303030303030304	GO:0001676	GO:BP	long-chain fatty acid metabolic process	16175	380		0.45454545454545453	0.5	99	16076	3	1	96	16075	16175	0.15000364349989592
K1	humanbase	0.4	network_modules	4	TRUE	7.113545042256107e-4	108	4	3	0.75	0.027777777777777776	GO:0006690	GO:BP	icosanoid metabolic process	16175	2398		0.5454545454545454	0.5833333333333334	108	16067	3	1	105	16066	16175	0.14355031837130697
K1	humanbase	0.4	network_modules	4	TRUE	8.828184914692919e-4	116	4	3	0.75	0.02586206896551724	GO:0006805	GO:BP	xenobiotic metabolic process	16175	2487		0.6363636363636364	0.6666666666666666	116	16059	3	1	113	16058	16175	0.13845419694421768
K1	humanbase	0.4	network_modules	4	TRUE	0.0011883707189246507	128	4	3	0.75	0.0234375	GO:0120254	GO:BP	olefinic compound metabolic process	16175	19583		0.7272727272727273	0.75	128	16047	3	1	125	16046	16175	0.13172205499558315
K1	humanbase	0.4	network_modules	4	TRUE	0.0016952366147220677	144	4	3	0.75	0.020833333333333332	GO:0071466	GO:BP	cellular response to xenobiotic stimulus	16175	16699		0.8181818181818182	0.8333333333333334	144	16031	3	1	141	16030	16175	0.12408508051852184
K1	humanbase	0.4	network_modules	4	TRUE	0.0033371900776948296	214	4	3	0.75	0.014018691588785047	KEGG:05417	KEGG	Lipid and atherosclerosis	8484	494		1	1	214	8270	3	1	211	8269	8484	0.10038687178383739
K1	humanbase	0.4	network_modules	4	TRUE	0.0039676953267078876	191	4	3	0.75	0.015706806282722512	GO:0009410	GO:BP	response to xenobiotic stimulus	16175	3475		0.9090909090909091	0.9166666666666666	191	15984	3	1	188	15983	16175	0.10747700557251512
K1	humanbase	0.4	network_modules	4	TRUE	0.004951026354410717	215	4	3	0.75	0.013953488372093023	REAC:R-HSA-211859	REAC	Biological oxidations	10916	227		1	1	215	10701	3	1	212	10700	10916	0.10062680764545559
K1	humanbase	0.4	network_modules	4	TRUE	0.005371720491023053	20	4	2	0.5	0.1	GO:0042178	GO:BP	xenobiotic catabolic process	16175	10006		1	1	20	16155	2	2	18	16153	16175	0.22321945948355051
K1	humanbase	0.4	network_modules	5	TRUE	1.8153754688026619e-127	90	62	59	0.9516129032258065	0.6555555555555556	REAC:R-HSA-156902	REAC	Peptide chain elongation	10916	1723		0	0.02040816326530612	90	10826	59	3	31	10823	10916	0.788479479255511
K1	humanbase	0.4	network_modules	5	TRUE	1.0561415574998244e-125	94	62	59	0.9516129032258065	0.6276595744680851	REAC:R-HSA-156842	REAC	Eukaryotic Translation Elongation	10916	870		0.020833333333333332	0.04081632653061224	94	10822	59	3	35	10819	10916	0.7713637806583641
K1	humanbase	0.4	network_modules	5	TRUE	9.056930384621118e-124	90	62	58	0.9354838709677419	0.6444444444444445	REAC:R-HSA-192823	REAC	Viral mRNA Translation	10916	2650		0.041666666666666664	0.061224489795918366	90	10826	58	4	32	10822	10916	0.7749986220802385
K1	humanbase	0.4	network_modules	5	TRUE	4.68194714843305e-122	94	62	58	0.9354838709677419	0.6170212765957447	REAC:R-HSA-2408557	REAC	Selenocysteine synthesis	10916	2188		0.0625	0.10204081632653061	94	10822	58	4	36	10818	10916	0.758170430711533
K1	humanbase	0.4	network_modules	5	TRUE	4.68194714843305e-122	94	62	58	0.9354838709677419	0.6170212765957447	REAC:R-HSA-72764	REAC	Eukaryotic Translation Termination	10916	872		0.0625	0.10204081632653061	94	10822	58	4	36	10818	10916	0.758170430711533
K1	humanbase	0.4	network_modules	5	TRUE	3.0347321623625134e-121	96	62	58	0.9354838709677419	0.6041666666666666	REAC:R-HSA-975956	REAC	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	10916	1607		0.10416666666666667	0.12244897959183673	96	10820	58	4	38	10816	10916	0.7501522749539612
K1	humanbase	0.4	network_modules	5	TRUE	5.77628648218348e-119	102	62	58	0.9354838709677419	0.5686274509803921	REAC:R-HSA-72689	REAC	Formation of a pool of free 40S subunits	10916	953		0.125	0.16326530612244897	102	10814	58	4	44	10810	10916	0.7275246914443446
K1	humanbase	0.4	network_modules	5	TRUE	5.77628648218348e-119	102	62	58	0.9354838709677419	0.5686274509803921	REAC:R-HSA-9633012	REAC	Response of EIF2AK4 (GCN2) to amino acid deficiency	10916	2087		0.125	0.16326530612244897	102	10814	58	4	44	10810	10916	0.7275246914443446
K1	humanbase	0.4	network_modules	5	TRUE	1.3610794886293757e-115	112	62	58	0.9354838709677419	0.5178571428571429	REAC:R-HSA-156827	REAC	L13a-mediated translational silencing of Ceruloplasmin expression	10916	1293		0.16666666666666666	0.1836734693877551	112	10804	58	4	54	10800	10916	0.6939208136653109
K1	humanbase	0.4	network_modules	5	TRUE	2.7953819948746093e-115	113	62	58	0.9354838709677419	0.5132743362831859	REAC:R-HSA-72706	REAC	GTP hydrolysis and joining of the 60S ribosomal subunit	10916	1027		0.1875	0.22448979591836735	113	10803	58	4	55	10799	10916	0.6908071129511417
K1	humanbase	0.4	network_modules	5	TRUE	2.7953819948746093e-115	113	62	58	0.9354838709677419	0.5132743362831859	REAC:R-HSA-1799339	REAC	SRP-dependent cotranslational protein targeting to membrane	10916	2157		0.1875	0.22448979591836735	113	10803	58	4	55	10799	10916	0.6908071129511417
K1	humanbase	0.4	network_modules	5	TRUE	2.2937001493832687e-114	116	62	58	0.9354838709677419	0.5	REAC:R-HSA-927802	REAC	Nonsense-Mediated Decay (NMD)	10916	1608		0.22916666666666666	0.2653061224489796	116	10800	58	4	58	10796	10916	0.6817078648890635
K1	humanbase	0.4	network_modules	5	TRUE	2.2937001493832687e-114	116	62	58	0.9354838709677419	0.5	REAC:R-HSA-975957	REAC	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	10916	1606		0.22916666666666666	0.2653061224489796	116	10800	58	4	58	10796	10916	0.6817078648890635
K1	humanbase	0.4	network_modules	5	TRUE	4.546868098063713e-114	117	62	58	0.9354838709677419	0.49572649572649574	REAC:R-HSA-2408522	REAC	Selenoamino acid metabolism	10916	2187		0.2708333333333333	0.2857142857142857	117	10799	58	4	59	10795	10916	0.6787525210534652
K1	humanbase	0.4	network_modules	5	TRUE	3.372681245718928e-113	120	62	58	0.9354838709677419	0.48333333333333334	REAC:R-HSA-72737	REAC	Cap-dependent Translation Initiation	10916	304		0.2916666666666667	0.32653061224489793	120	10796	58	4	62	10792	10916	0.6701083220177507
K1	humanbase	0.4	network_modules	5	TRUE	3.372681245718928e-113	120	62	58	0.9354838709677419	0.48333333333333334	REAC:R-HSA-72613	REAC	Eukaryotic Translation Initiation	10916	871		0.2916666666666667	0.32653061224489793	120	10796	58	4	62	10792	10916	0.6701083220177507
K1	humanbase	0.4	network_modules	5	TRUE	2.0427665394312556e-111	158	64	58	0.90625	0.3670886075949367	GO:0002181	GO:BP	cytoplasmic translation	16175	729		0	0.06666666666666667	158	16017	58	6	100	16011	16175	0.5745070895898755
K1	humanbase	0.4	network_modules	5	TRUE	9.46669682445573e-110	133	62	58	0.9354838709677419	0.43609022556390975	REAC:R-HSA-168273	REAC	Influenza Viral RNA Transcription and Replication	10916	1186		0.3333333333333333	0.3469387755102041	133	10783	58	4	75	10779	10916	0.6360798504552879
K1	humanbase	0.4	network_modules	5	TRUE	3.044778767837476e-105	153	62	58	0.9354838709677419	0.3790849673202614	REAC:R-HSA-168255	REAC	Influenza Infection	10916	1185		0.3541666666666667	0.3673469387755102	153	10763	58	4	95	10759	10916	0.5924234169623525
K1	humanbase	0.4	network_modules	5	TRUE	6.176613039297209e-105	171	62	59	0.9516129032258065	0.34502923976608185	REAC:R-HSA-9010553	REAC	Regulation of expression of SLITs and ROBOs	10916	2031		0.375	0.3877551020408163	171	10745	59	3	112	10742	10916	0.5696588347202859
