network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
R1	string	0.8	network_modules	1	TRUE	7.68370265222844e-7	6	7	3	0.42857142857142855	0.5	REAC:R-HSA-8937144	REAC	Aryl hydrocarbon receptor signalling	10916	168		0	0.2	6	10910	3	4	3	10906	10916	0.46259181164677676
R1	string	0.8	network_modules	1	TRUE	8.38522529608112e-4	5	7	2	0.2857142857142857	0.4	REAC:R-HSA-8849473	REAC	PTK6 Expression	10916	1706		0.25	0.4	5	10911	2	5	3	10906	10916	0.33770535962789805
R1	string	0.8	network_modules	1	TRUE	0.0011084493568089505	57	7	3	0.42857142857142855	0.05263157894736842	REAC:R-HSA-3371497	REAC	HSP90 chaperone cycle for steroid hormone receptors (SHR) in the presence of ligand	10916	1111		0.5	0.6	57	10859	3	4	54	10855	10916	0.14879455011842774
R1	string	0.8	network_modules	1	TRUE	0.0037675917744648623	10	7	2	0.2857142857142857	0.2	REAC:R-HSA-1234158	REAC	Regulation of gene expression by Hypoxia-inducible Factor	10916	2033		0.75	0.8	10	10906	2	5	8	10901	10916	0.23846495752727878
R1	string	0.8	network_modules	1	TRUE	0.006615052327677522	103	7	3	0.42857142857142855	0.02912621359223301	REAC:R-HSA-211945	REAC	Phase I - Functionalization of compounds	10916	1737		1	1	103	10813	3	4	100	10809	10916	0.10982040855776065
R1	string	0.8	network_modules	1	TRUE	0.009266053425802822	153	7	3	0.42857142857142855	0.0196078431372549	KEGG:04934	KEGG	Cushing syndrome	8484	391		NA	1	153	8331	3	4	150	8327	8484	0.08865171063950138
R1	string	0.8	network_modules	6	TRUE	1.7826414050574702e-6	116	4	4	1	0.034482758620689655	KEGG:03082	KEGG	ATP-dependent chromatin remodeling	8484	219		NA	1	116	8368	4	0	112	8368	8484	0.1844649721753745
R1	string	0.8	network_modules	6	TRUE	6.984814745891487e-4	529	4	4	1	0.007561436672967864	GO:0006325	GO:BP	chromatin organization	16175	2122		0	0.14285714285714285	529	15646	4	0	525	15646	16175	0.08553333071884003
R1	string	0.8	network_modules	6	TRUE	0.0011605724147424898	127	4	3	0.75	0.023622047244094488	GO:0045739	GO:BP	positive regulation of DNA repair	16175	11579		0.16666666666666666	0.2857142857142857	127	16048	3	1	124	16047	16175	0.1322465253645773
R1	string	0.8	network_modules	6	TRUE	0.002969807020271433	15	4	2	0.5	0.13333333333333333	GO:1904507	GO:BP	positive regulation of telomere maintenance in response to DNA damage	16175	23869		0.3333333333333333	0.42857142857142855	15	16160	2	2	13	16158	16175	0.25787147420379075
R1	string	0.8	network_modules	6	TRUE	0.003845972661947621	17	4	2	0.5	0.11764705882352941	GO:0060382	GO:BP	regulation of DNA strand elongation	16175	14590		0.5	0.5714285714285714	17	16158	2	2	15	16156	16175	0.2421830455760906
R1	string	0.8	network_modules	6	TRUE	0.004326362348540647	18	4	2	0.5	0.1111111111111111	GO:1904505	GO:BP	regulation of telomere maintenance in response to DNA damage	16175	23867		0.6666666666666666	0.7142857142857143	18	16157	2	2	16	16155	16175	0.23533773430016888
R1	string	0.8	network_modules	6	TRUE	0.0050530751564536345	207	4	3	0.75	0.014492753623188406	GO:0006282	GO:BP	regulation of DNA repair	16175	2096		0.8333333333333334	0.8571428571428571	207	15968	3	1	204	15967	16175	0.10315307886967301
R1	string	0.8	network_modules	6	TRUE	0.008485190965157678	246	4	3	0.75	0.012195121951219513	GO:0051054	GO:BP	positive regulation of DNA metabolic process	16175	13464		1	1	246	15929	3	1	243	15928	16175	0.09442958232340365
R1	string	0.8	network_modules	8	TRUE	2.582789080704091e-7	9	4	3	0.75	0.3333333333333333	REAC:R-HSA-447041	REAC	CHL1 interactions	10916	273		0	0.125	9	10907	3	1	6	10906	10916	0.4997479392411747
R1	string	0.8	network_modules	8	TRUE	1.3984336288519833e-6	15	4	3	0.75	0.2	REAC:R-HSA-75892	REAC	Platelet Adhesion to exposed collagen	10916	1760		0.14285714285714285	0.25	15	10901	3	1	12	10900	10916	0.386925520617172
R1	string	0.8	network_modules	8	TRUE	8.954708285601437e-6	2	4	2	0.5	1	KEGG:03271	KEGG	Virion - Rotavirus	8484	235		0	0.125	2	8482	2	2	0	8480	8484	0.7070234106997652
R1	string	0.8	network_modules	8	TRUE	1.2465456555382572e-5	30	4	3	0.75	0.1	REAC:R-HSA-3000157	REAC	Laminin interactions	10916	1303		0.2857142857142857	0.375	30	10886	3	1	27	10885	10916	0.27328354770919544
R1	string	0.8	network_modules	8	TRUE	1.9974737162561736e-4	84	4	3	0.75	0.03571428571428571	KEGG:05412	KEGG	Arrhythmogenic right ventricular cardiomyopathy	8484	490		0.14285714285714285	0.25	84	8400	3	1	81	8399	8484	0.16234662573269718
R1	string	0.8	network_modules	8	TRUE	2.1706719854839478e-4	73	4	3	0.75	0.0410958904109589	GO:0033627	GO:BP	cell adhesion mediated by integrin	16175	8328		0	0.125	73	16102	3	1	70	16101	16175	0.17492202631333478
R1	string	0.8	network_modules	8	TRUE	2.3796238644931833e-4	89	4	3	0.75	0.033707865168539325	KEGG:04512	KEGG	ECM-receptor interaction	8484	314		0.2857142857142857	0.375	89	8395	3	1	86	8394	8484	0.1576417438156066
R1	string	0.8	network_modules	8	TRUE	2.630704071955292e-4	92	4	3	0.75	0.03260869565217391	KEGG:04640	KEGG	Hematopoietic cell lineage	8484	333		0.42857142857142855	0.5	92	8392	3	1	89	8391	8484	0.1550037549530779
R1	string	0.8	network_modules	8	TRUE	2.914636437702844e-4	84	4	3	0.75	0.03571428571428571	REAC:R-HSA-216083	REAC	Integrin cell surface interactions	10916	1216		0.42857142857142855	0.5	84	10832	3	1	81	10831	10916	0.16264086941776798
R1	string	0.8	network_modules	8	TRUE	3.087260271694698e-4	97	4	3	0.75	0.030927835051546393	KEGG:05410	KEGG	Hypertrophic cardiomyopathy	8484	489		0.5714285714285714	0.625	97	8387	3	1	94	8386	8484	0.1508805544898773
R1	string	0.8	network_modules	8	TRUE	3.5936397183458413e-4	102	4	3	0.75	0.029411764705882353	KEGG:05414	KEGG	Dilated cardiomyopathy	8484	491		0.7142857142857143	0.75	102	8382	3	1	99	8381	8484	0.1470624711054854
R1	string	0.8	network_modules	8	TRUE	5.808592500236291e-4	101	4	3	0.75	0.0297029702970297	GO:0007229	GO:BP	integrin-mediated signaling pathway	16175	2779		0.14285714285714285	0.25	101	16074	3	1	98	16073	16175	0.14849558469079768
R1	string	0.8	network_modules	8	TRUE	8.355572703603872e-4	119	4	3	0.75	0.025210084033613446	REAC:R-HSA-373760	REAC	L1CAM interactions	10916	1294		0.5714285714285714	0.625	119	10797	3	1	116	10796	10916	0.13627577958992518
R1	string	0.8	network_modules	8	TRUE	0.002756708627711665	745	4	4	1	0.005369127516778523	GO:0098609	GO:BP	cell-cell adhesion	16175	18805		0.2857142857142857	0.375	745	15430	4	0	741	15430	16175	0.0715758285038689
R1	string	0.8	network_modules	8	TRUE	0.0028073625954815355	202	4	3	0.75	0.01485148514851485	KEGG:04510	KEGG	Focal adhesion	8484	313		0.8571428571428571	0.875	202	8282	3	1	199	8281	8484	0.10345225949875657
R1	string	0.8	network_modules	8	TRUE	0.002864418279130839	19	4	2	0.5	0.10526315789473684	REAC:R-HSA-416700	REAC	Other semaphorin interactions	10916	1652		0.7142857142857143	0.75	19	10897	2	2	17	10895	10916	0.22885826432368842
R1	string	0.8	network_modules	8	TRUE	0.00398161671986322	227	4	3	0.75	0.013215859030837005	KEGG:04810	KEGG	Regulation of actin cytoskeleton	8484	365		1	1	227	8257	3	1	224	8256	8484	0.09734044998842942
R1	string	0.8	network_modules	8	TRUE	0.004030486045094557	192	4	3	0.75	0.015625	GO:0007160	GO:BP	cell-matrix adhesion	16175	2724		0.42857142857142855	0.5	192	15983	3	1	189	15982	16175	0.10719112751125914
R1	string	0.8	network_modules	8	TRUE	0.004834947288830185	19	4	2	0.5	0.10526315789473684	GO:0048333	GO:BP	mesodermal cell differentiation	16175	12670		0.5714285714285714	0.625	19	16156	2	2	17	16154	16175	0.22903963225820298
R1	string	0.8	network_modules	8	TRUE	0.005873845223360233	27	4	2	0.5	0.07407407407407407	REAC:R-HSA-3000170	REAC	Syndecan interactions	10916	2367		0.8571428571428571	0.875	27	10889	2	2	25	10887	10916	0.19177047272795533
R1	string	0.8	network_modules	8	TRUE	0.007276880419360215	30	4	2	0.5	0.06666666666666667	REAC:R-HSA-8874081	REAC	MET activates PTK2 signaling	10916	1362		1	1	30	10886	2	2	28	10884	10916	0.18185400232505983
