network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
R1	humanbase	0.4	network_modules	30	TRUE	0.001408978894375131	6	6	2	0.3333333333333333	0.3333333333333333	GO:0051673	GO:BP	disruption of plasma membrane integrity in another organism	16175	13881		0	0.5	6	16169	2	4	4	16165	16175	0.3330859463582576
R1	humanbase	0.4	network_modules	30	TRUE	0.0024163037408110387	10	6	2	0.3333333333333333	0.2	REAC:R-HSA-1462054	REAC	Alpha-defensins	10916	133		NA	1	10	10906	2	4	8	10902	10916	0.2576781409088113
R1	humanbase	0.4	network_modules	30	TRUE	0.0042241491632657386	10	6	2	0.3333333333333333	0.2	GO:0140975	GO:BP	disruption of cellular anatomical structure in another organism	16175	19959		1	1	10	16165	2	4	8	16161	16175	0.2578475355270565
R1	humanbase	0.4	network_modules	32	TRUE	0.0018913173803027153	3	12	2	0.16666666666666666	0.6666666666666666	GO:0072733	GO:BP	response to staurosporine	16175	17542		0	1	3	16172	2	10	1	16162	16175	0.33311686255037765
R1	humanbase	0.4	network_modules	32	TRUE	0.0018913173803027153	3	12	2	0.16666666666666666	0.6666666666666666	GO:0072734	GO:BP	cellular response to staurosporine	16175	17543		0	1	3	16172	2	10	1	16162	16175	0.33311686255037765
R1	humanbase	0.4	network_modules	32	TRUE	0.002427331855545673	214	9	4	0.4444444444444444	0.018691588785046728	KEGG:05417	KEGG	Lipid and atherosclerosis	8484	494		NA	1	214	8270	4	5	210	8265	8484	0.08712342188023395
R1	humanbase	0.4	network_modules	59	TRUE	0.008279779353066069	64	3	2	0.6666666666666666	0.03125	KEGG:04927	KEGG	Cortisol synthesis and secretion	8484	384		NA	1	64	8420	2	1	62	8419	8484	0.1432709780855199
R1	humanbase	0.4	network_modules	87	TRUE	4.426771765199478e-5	13	10	3	0.3	0.23076923076923078	REAC:R-HSA-432047	REAC	Passive transport by Aquaporins	10916	1718		0	0.5	13	10903	3	7	10	10896	10916	0.26234929381831623
R1	humanbase	0.4	network_modules	87	TRUE	4.4142174778287143e-4	20	12	3	0.25	0.15	GO:0006833	GO:BP	water transport	16175	2504		0	0.14285714285714285	20	16155	3	9	17	16146	16175	0.1928821983633001
R1	humanbase	0.4	network_modules	87	TRUE	6.30699107025625e-4	2	12	2	0.16666666666666666	1	GO:0071288	GO:BP	cellular response to mercury ion	16175	16545		0.16666666666666666	0.2857142857142857	2	16173	2	10	0	16163	16175	0.40812205803437007
R1	humanbase	0.4	network_modules	87	TRUE	6.848939074132673e-4	23	12	3	0.25	0.13043478260869565	GO:0042044	GO:BP	fluid transport	16175	9936		0.3333333333333333	0.42857142857142855	23	16152	3	9	20	16143	16175	0.1797461662402991
R1	humanbase	0.4	network_modules	87	TRUE	0.0027462788860074298	36	12	3	0.25	0.08333333333333333	GO:0071470	GO:BP	cellular response to osmotic stress	16175	16703		0.5	0.5714285714285714	36	16139	3	9	33	16130	16175	0.14326519596376586
R1	humanbase	0.4	network_modules	87	TRUE	0.0033570162093932666	52	10	3	0.3	0.057692307692307696	REAC:R-HSA-445717	REAC	Aquaporin-mediated transport	10916	164		1	1	52	10864	3	7	49	10857	10916	0.12983866995739166
R1	humanbase	0.4	network_modules	87	TRUE	0.003781075530133068	4	12	2	0.16666666666666666	0.5	GO:0046689	GO:BP	response to mercury ion	16175	12320		0.6666666666666666	0.7142857142857143	4	16171	2	10	2	16161	16175	0.2883894502100615
R1	humanbase	0.4	network_modules	87	TRUE	0.00844374781406034	52	12	3	0.25	0.057692307692307696	GO:0006970	GO:BP	response to osmotic stress	16175	2597		0.8333333333333334	0.8571428571428571	52	16123	3	9	49	16114	16175	0.11878685160982577
R1	humanbase	0.4	network_modules	87	TRUE	0.00944489755346404	6	12	2	0.16666666666666666	0.3333333333333333	GO:0030157	GO:BP	pancreatic juice secretion	16175	6689		1	1	6	16169	2	10	4	16159	16175	0.2353086011396884
R1	humanbase	0.4	network_modules	102	TRUE	3.902150219546676e-5	57	45	6	0.13333333333333333	0.10526315789473684	REAC:R-HSA-917937	REAC	Iron uptake and transport	10916	1277		0	0.2	57	10859	6	39	51	10820	10916	0.1143645126868359
R1	humanbase	0.4	network_modules	102	TRUE	4.528503828632777e-5	30	45	5	0.1111111111111111	0.16666666666666666	REAC:R-HSA-77387	REAC	Insulin receptor recycling	10916	1210		0.25	0.4	30	10886	5	40	25	10846	10916	0.13317437554795977
R1	humanbase	0.4	network_modules	102	TRUE	5.3828788730878116e-5	31	45	5	0.1111111111111111	0.16129032258064516	REAC:R-HSA-917977	REAC	Transferrin endocytosis and recycling	10916	2564		0.5	0.6	31	10885	5	40	26	10845	10916	0.13090405360222102
R1	humanbase	0.4	network_modules	102	TRUE	1.280108158609332e-4	330	39	10	0.2564102564102564	0.030303030303030304	KEGG:05165	KEGG	Human papillomavirus infection	8484	446		0	0.2	330	8154	10	29	320	8125	8484	0.07644992236531517
R1	humanbase	0.4	network_modules	102	TRUE	2.283499058884986e-4	50	39	5	0.1282051282051282	0.1	KEGG:05110	KEGG	Vibrio cholerae infection	8484	424		0.25	0.4	50	8434	5	34	45	8400	8484	0.1085923604541011
R1	humanbase	0.4	network_modules	102	TRUE	6.944612872124864e-4	21	47	4	0.0851063829787234	0.19047619047619047	GO:0007042	GO:BP	lysosomal lumen acidification	16175	2646		0	0.25	21	16154	4	43	17	16111	16175	0.12564325581801428
R1	humanbase	0.4	network_modules	102	TRUE	0.0012199306803721435	70	39	5	0.1282051282051282	0.07142857142857142	KEGG:05120	KEGG	Epithelial cell signaling in Helicobacter pylori infection	8484	426		0.5	0.6	70	8414	5	34	65	8380	8484	0.09011533356388457
