network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
M1	string	0.4	network_modules	1	TRUE	1.2614339251258178e-97	290	93	68	0.7311827956989247	0.23448275862068965	GO:0007178	GO:BP	cell surface receptor protein serine/threonine kinase signaling pathway	16175	2740		0	0.0040650406504065045	290	15885	68	25	222	15860	16175	0.40875895198105155
M1	string	0.4	network_modules	1	TRUE	1.4023060880730912e-92	275	93	65	0.6989247311827957	0.23636363636363636	GO:0141091	GO:BP	transforming growth factor beta receptor superfamily signaling pathway	16175	20020		0.004081632653061225	0.008130081300813009	275	15900	65	28	210	15872	16175	0.4011310519875229
M1	string	0.4	network_modules	1	TRUE	4.595279873428278e-79	107	67	48	0.7164179104477612	0.4485981308411215	KEGG:04350	KEGG	TGF-beta signaling pathway	8484	304		0	0.2	107	8377	48	19	59	8358	8484	0.5626990420727547
M1	string	0.4	network_modules	1	TRUE	2.636511114907371e-71	117	93	45	0.4838709677419355	0.38461538461538464	GO:0030509	GO:BP	BMP signaling pathway	16175	6825		0.00816326530612245	0.012195121951219513	117	16058	45	48	72	16010	16175	0.4277257146073688
M1	string	0.4	network_modules	1	TRUE	2.1785194592001154e-70	122	72	45	0.625	0.36885245901639346	REAC:R-HSA-9006936	REAC	Signaling by TGFB family members	10916	2310		0	0.043478260869565216	122	10794	45	27	77	10767	10916	0.4757815349487475
M1	string	0.4	network_modules	1	TRUE	4.285927624565289e-70	123	93	45	0.4838709677419355	0.36585365853658536	GO:0071772	GO:BP	response to BMP	16175	16901		0.012244897959183673	0.02032520325203252	123	16052	45	48	78	16004	16175	0.41691619552361137
M1	string	0.4	network_modules	1	TRUE	4.285927624565289e-70	123	93	45	0.4838709677419355	0.36585365853658536	GO:0071773	GO:BP	cellular response to BMP stimulus	16175	16902		0.012244897959183673	0.02032520325203252	123	16052	45	48	78	16004	16175	0.41691619552361137
M1	string	0.4	network_modules	1	TRUE	3.0632718927370107e-69	217	93	51	0.5483870967741935	0.2350230414746544	GO:0090092	GO:BP	regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	16175	18013		0.02040816326530612	0.024390243902439025	217	15958	51	42	166	15916	16175	0.35361212401512676
M1	string	0.4	network_modules	1	TRUE	1.0172730465481174e-67	790	93	69	0.7419354838709677	0.08734177215189873	GO:0007167	GO:BP	enzyme-linked receptor protein signaling pathway	16175	2731		0.024489795918367346	0.028455284552845527	790	15385	69	24	721	15361	16175	0.2445378019705267
M1	string	0.4	network_modules	1	TRUE	1.3806230641800518e-66	502	93	61	0.6559139784946236	0.12151394422310757	GO:0071363	GO:BP	cellular response to growth factor stimulus	16175	16615		0.02857142857142857	0.032520325203252036	502	15673	61	32	441	15641	16175	0.27402068198282686
M1	string	0.4	network_modules	1	TRUE	1.1584382167617548e-65	519	93	61	0.6559139784946236	0.11753371868978806	GO:0070848	GO:BP	response to growth factor	16175	16340		0.0326530612244898	0.036585365853658534	519	15656	61	32	458	15624	16175	0.2691882586657906
M1	string	0.4	network_modules	1	TRUE	5.952718279729635e-55	31	72	27	0.375	0.8709677419354839	REAC:R-HSA-201451	REAC	Signaling by BMP	10916	2224		0.045454545454545456	0.08695652173913043	31	10885	27	45	4	10840	10916	0.5698621393248678
M1	string	0.4	network_modules	1	TRUE	4.556190497408571e-54	71	93	33	0.3548387096774194	0.4647887323943662	GO:0060395	GO:BP	SMAD protein signal transduction	16175	14598		0.036734693877551024	0.04065040650406504	71	16104	33	60	38	16044	16175	0.4031296827703567
M1	string	0.4	network_modules	1	TRUE	8.83790699593196e-50	53	93	29	0.3118279569892473	0.5471698113207547	GO:0060390	GO:BP	regulation of SMAD protein signal transduction	16175	14595		0.04081632653061224	0.044715447154471545	53	16122	29	64	24	16058	16175	0.41057803860178754
M1	string	0.4	network_modules	1	TRUE	1.2408929717329299e-49	35	93	26	0.27956989247311825	0.7428571428571429	GO:0060391	GO:BP	positive regulation of SMAD protein signal transduction	16175	14596		0.044897959183673466	0.04878048780487805	35	16140	26	67	9	16073	16175	0.45398958575606907
M1	string	0.4	network_modules	1	TRUE	3.618670565441897e-45	80	93	30	0.3225806451612903	0.375	GO:0090100	GO:BP	positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway	16175	18018		0.04897959183673469	0.052845528455284556	80	16095	30	63	50	16032	16175	0.34431286301886865
M1	string	0.4	network_modules	1	TRUE	9.824150471587743e-39	176	93	33	0.3548387096774194	0.1875	GO:0007179	GO:BP	transforming growth factor beta receptor signaling pathway	16175	2741		0.053061224489795916	0.056910569105691054	176	15999	33	60	143	15939	16175	0.25212623799996814
M1	string	0.4	network_modules	1	TRUE	1.2007624731432438e-36	41	93	22	0.23655913978494625	0.5365853658536586	GO:0032924	GO:BP	activin receptor signaling pathway	16175	7915		0.05714285714285714	0.06097560975609756	41	16134	22	71	19	16063	16175	0.353927129276836
