network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
K1	string	0.4	network_modules	3	TRUE	4.356710619578827e-68	128	40	37	0.925	0.2890625	REAC:R-HSA-6809371	REAC	Formation of the cornified envelope	10916	969		0	0.5	128	10788	37	3	91	10785	10916	0.5144990860730111
K1	string	0.4	network_modules	3	TRUE	1.2355791386176993e-64	215	40	39	0.975	0.1813953488372093	REAC:R-HSA-6805567	REAC	Keratinization	10916	1288		1	1	215	10701	39	1	176	10700	10916	0.41693578480179727
K1	string	0.4	network_modules	3	TRUE	3.295513081144231e-23	231	25	17	0.68	0.0735930735930736	GO:0008544	GO:BP	epidermis development	16175	3192		0	0.125	231	15944	17	8	214	15936	16175	0.22075683304320906
K1	string	0.4	network_modules	3	TRUE	8.873211547254374e-21	22	25	10	0.4	0.45454545454545453	GO:0018149	GO:BP	peptide cross-linking	16175	5337		0.14285714285714285	0.25	22	16153	10	15	12	16138	16175	0.42556983097217493
K1	string	0.4	network_modules	3	TRUE	1.407544278946288e-17	102	25	12	0.48	0.11764705882352941	GO:0030216	GO:BP	keratinocyte differentiation	16175	6724		0.2857142857142857	0.375	102	16073	12	13	90	16060	16175	0.23543841773068075
K1	string	0.4	network_modules	3	TRUE	8.798717899675242e-16	142	25	12	0.48	0.08450704225352113	GO:0009913	GO:BP	epidermal cell differentiation	16175	3769		0.42857142857142855	0.5	142	16033	12	13	130	16020	16175	0.19874724486613277
K1	string	0.4	network_modules	3	TRUE	7.000173797902371e-15	168	25	12	0.48	0.07142857142857142	GO:0043588	GO:BP	skin development	16175	10792		0.5714285714285714	0.625	168	16007	12	13	156	15994	16175	0.18224645265842485
K1	string	0.4	network_modules	3	TRUE	1.1048585550885583e-9	454	25	12	0.48	0.02643171806167401	GO:0030855	GO:BP	epithelial cell differentiation	16175	6938		0.7142857142857143	0.75	454	15721	12	13	442	15708	16175	0.10765472792042645
K1	string	0.4	network_modules	3	TRUE	1.7688494189935797e-7	701	25	12	0.48	0.017118402282453638	GO:0060429	GO:BP	epithelium development	16175	14627		0.8571428571428571	0.875	701	15474	12	13	689	15461	16175	0.08437477777637663
K1	string	0.4	network_modules	3	TRUE	0.0022046003380705825	244	25	6	0.24	0.02459016393442623	GO:0042742	GO:BP	defense response to bacterium	16175	10335		1	1	244	15931	6	19	238	15912	16175	0.0725988938679372
K1	string	0.4	network_modules	4	TRUE	5.528105562925434e-18	96	11	10	0.9090909090909091	0.10416666666666667	REAC:R-HSA-5620912	REAC	Anchoring of the basal body to the plasma membrane	10916	147		0	0.3333333333333333	96	10820	10	1	86	10819	10916	0.30625510681949086
K1	string	0.4	network_modules	4	TRUE	1.9642216061343778e-17	343	15	13	0.8666666666666667	0.037900874635568516	GO:0060271	GO:BP	cilium assembly	16175	14488		0	0.125	343	15832	13	2	330	15830	16175	0.17879193378195976
K1	string	0.4	network_modules	4	TRUE	4.965775250193557e-17	368	15	13	0.8666666666666667	0.035326086956521736	GO:0044782	GO:BP	cilium organization	16175	11155		0.14285714285714285	0.25	368	15807	13	2	355	15805	16175	0.17243267756553335
K1	string	0.4	network_modules	4	TRUE	3.0105533998242936e-15	503	15	13	0.8666666666666667	0.02584493041749503	GO:0120031	GO:BP	plasma membrane bounded cell projection assembly	16175	19467		0.2857142857142857	0.375	503	15672	13	2	490	15670	16175	0.14665791573099748
K1	string	0.4	network_modules	4	TRUE	3.996533318751481e-15	514	15	13	0.8666666666666667	0.02529182879377432	GO:0030031	GO:BP	cell projection assembly	16175	6655		0.42857142857142855	0.5	514	15661	13	2	501	15659	16175	0.14501295294851282
K1	string	0.4	network_modules	4	TRUE	1.0906792298860596e-14	200	11	10	0.9090909090909091	0.05	REAC:R-HSA-5617833	REAC	Cilium Assembly	10916	361		0.5	0.6666666666666666	200	10716	10	1	190	10715	10916	0.21095064927647245
K1	string	0.4	network_modules	4	TRUE	5.122271395500617e-13	292	11	10	0.9090909090909091	0.03424657534246575	REAC:R-HSA-1852241	REAC	Organelle biogenesis and maintenance	10916	1646		1	1	292	10624	10	1	282	10623	10916	0.17367932740681177
