network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
M1	string	0.2	network_modules	1	TRUE	0.001525271712888384	14	4	2	0.5	0.14285714285714285	REAC:R-HSA-3656237	REAC	Defective EXT2 causes exostoses 2	10916	539		0	0.2222222222222222	14	10902	2	2	12	10900	10916	0.26679570071555003
M1	string	0.2	network_modules	1	TRUE	0.001525271712888384	14	4	2	0.5	0.14285714285714285	REAC:R-HSA-3656253	REAC	Defective EXT1 causes exostoses 1, TRPS2 and CHDS	10916	538		0	0.2222222222222222	14	10902	2	2	12	10900	10916	0.26679570071555003
M1	string	0.2	network_modules	1	TRUE	0.002864418279130839	19	4	2	0.5	0.10526315789473684	REAC:R-HSA-9694614	REAC	Attachment and Entry	10916	187		0.25	0.3333333333333333	19	10897	2	2	17	10895	10916	0.22885826432368842
M1	string	0.2	network_modules	1	TRUE	0.0031822978031686064	20	4	2	0.5	0.1	REAC:R-HSA-4420332	REAC	Defective B3GALT6 causes EDSP2 and SEMDJL1	10916	490		0.375	0.6666666666666666	20	10896	2	2	18	10894	10916	0.22303266570648034
M1	string	0.2	network_modules	1	TRUE	0.0031822978031686064	20	4	2	0.5	0.1	REAC:R-HSA-3560801	REAC	Defective B3GAT3 causes JDSSDHD	10916	492		0.375	0.6666666666666666	20	10896	2	2	18	10894	10916	0.22303266570648034
M1	string	0.2	network_modules	1	TRUE	0.0031822978031686064	20	4	2	0.5	0.1	REAC:R-HSA-3560783	REAC	Defective B4GALT7 causes EDS, progeroid type	10916	495		0.375	0.6666666666666666	20	10896	2	2	18	10894	10916	0.22303266570648034
M1	string	0.2	network_modules	1	TRUE	0.004620445367777783	24	4	2	0.5	0.08333333333333333	REAC:R-HSA-2024096	REAC	HS-GAG degradation	10916	1108		0.75	0.7777777777777778	24	10892	2	2	22	10890	10916	0.20348763012649823
M1	string	0.2	network_modules	1	TRUE	0.005439410948319916	26	4	2	0.5	0.07692307692307693	REAC:R-HSA-1971475	REAC	A tetrasaccharide linker sequence is required for GAG synthesis	10916	6		0.875	0.8888888888888888	26	10890	2	2	24	10888	10916	0.1954505803946764
M1	string	0.2	network_modules	1	TRUE	0.007777782510975307	31	4	2	0.5	0.06451612903225806	REAC:R-HSA-2022928	REAC	HS-GAG biosynthesis	10916	1107		1	1	31	10885	2	2	29	10883	10916	0.1788720873323911
M1	string	0.2	network_modules	4	TRUE	1.5107858871269245e-36	250	77	33	0.42857142857142855	0.132	GO:0007389	GO:BP	pattern specification process	16175	2889		0	0.03571428571428571	250	15925	33	44	217	15881	16175	0.2316143335466015
