network_method	network_db	network_cutoff	experiment_info	func_module_number	significant	p_value	term_size	query_size	intersection_size	precision	recall	term_id	source	term_name	effective_domain_size	source_order	parents	perc_rank	cumelative_dist	P	N	tp	fp	fn	tn	tot_pop_valid	MCC
M1	string	0.5	network_modules	1	TRUE	0.006324905646772115	28	4	2	0.5	0.07142857142857142	REAC:R-HSA-525793	REAC	Myogenesis	10916	1504		NA	1	28	10888	2	2	26	10886	10916	0.18828883781497824
M1	string	0.5	network_modules	2	TRUE	3.7519873426535067e-56	94	40	31	0.775	0.32978723404255317	REAC:R-HSA-3214815	REAC	HDACs deacetylate histones	10916	1092		0	0.01020408163265306	94	10822	31	9	63	10813	10916	0.503025931130167
M1	string	0.5	network_modules	2	TRUE	1.0461224785139696e-53	132	36	32	0.8888888888888888	0.24242424242424243	KEGG:05322	KEGG	Systemic lupus erythematosus	8484	484		0	0.16666666666666666	132	8352	32	4	100	8348	8484	0.4606501561878019
M1	string	0.5	network_modules	2	TRUE	3.162121669868552e-53	113	40	31	0.775	0.2743362831858407	REAC:R-HSA-9610379	REAC	HCMV Late Events	10916	1090		0.010309278350515464	0.02040816326530612	113	10803	31	9	82	10794	10916	0.45815158871291944
M1	string	0.5	network_modules	2	TRUE	4.692431890457774e-53	135	40	32	0.8	0.23703703703703705	REAC:R-HSA-9609690	REAC	HCMV Early Events	10916	1088		0.020618556701030927	0.030612244897959183	135	10781	32	8	103	10773	10916	0.43220155729007254
M1	string	0.5	network_modules	2	TRUE	1.6603900902449458e-50	159	40	32	0.8	0.20125786163522014	REAC:R-HSA-9609646	REAC	HCMV Infection	10916	1089		0.030927835051546393	0.04081632653061224	159	10757	32	8	127	10749	10916	0.3975800630883403
M1	string	0.5	network_modules	2	TRUE	7.871409901321899e-50	141	40	31	0.775	0.2198581560283688	REAC:R-HSA-3214847	REAC	HATs acetylate histones	10916	1087		0.041237113402061855	0.05102040816326531	141	10775	31	9	110	10766	10916	0.40930128132612786
M1	string	0.5	network_modules	2	TRUE	2.547888965312309e-48	187	36	32	0.8888888888888888	0.1711229946524064	KEGG:05034	KEGG	Alcoholism	8484	422		0.2	0.3333333333333333	187	8297	32	4	155	8293	8484	0.3854217861746306
M1	string	0.5	network_modules	2	TRUE	3.069098289035271e-48	188	36	32	0.8888888888888888	0.1702127659574468	KEGG:04613	KEGG	Neutrophil extracellular trap formation	8484	323		0.4	0.5	188	8296	32	4	156	8292	8484	0.38436625727715523
M1	string	0.5	network_modules	2	TRUE	4.1753842935083896e-47	271	40	34	0.85	0.12546125461254612	REAC:R-HSA-4839726	REAC	Chromatin organization	10916	356		0.05154639175257732	0.07142857142857142	271	10645	34	6	237	10639	10916	0.32162293449150287
M1	string	0.5	network_modules	2	TRUE	4.1753842935083896e-47	271	40	34	0.85	0.12546125461254612	REAC:R-HSA-3247509	REAC	Chromatin modifying enzymes	10916	355		0.05154639175257732	0.07142857142857142	271	10645	34	6	237	10639	10916	0.32162293449150287
